Timestamp,SKU,Channel,Orders,Cart_Additions,Checkout_Conversion_Rate,Forecast_72H,Real_Demand_72H
2023-07-02 19:00:00,ECO900,WEB,7,56,7.0,4,-8
2023-07-02 19:00:00,ECO900,MOBILE,30,70,2.26,43,32
2023-07-02 19:00:00,ECO900,APP,35,35,0.97,34,33
2023-07-02 19:00:00,ECOBOOST,WEB,30,79,2.55,12,27
2023-07-02 19:00:00,ECOBOOST,MOBILE,10,57,5.18,-8,19
2023-07-02 19:00:00,ECOBOOST,APP,15,37,2.31,13,26
2023-07-02 20:00:00,ECO300,WEB,49,88,1.76,67,43
2023-07-02 20:00:00,ECO300,MOBILE,11,44,3.67,-3,25
2023-07-02 20:00:00,ECO300,APP,24,59,2.36,14,11
2023-07-02 20:00:00,ECO900,WEB,4,28,5.6,0,1
2023-07-02 20:00:00,ECO900,MOBILE,37,87,2.29,43,34
2023-07-02 20:00:00,ECO900,APP,1,33,16.5,0,-6
2023-07-02 20:00:00,ECOBOOST,WEB,8,62,6.89,17,-5
2023-07-02 20:00:00,ECOBOOST,MOBILE,29,39,1.3,26,33
2023-07-02 20:00:00,ECOBOOST,APP,49,69,1.38,53,38
2023-07-02 21:00:00,ECO300,WEB,10,59,5.36,8,0
2023-07-02 21:00:00,ECO300,MOBILE,45,95,2.07,38,30
2023-07-02 21:00:00,ECO300,APP,34,54,1.54,37,21
2023-07-02 21:00:00,ECO900,WEB,18,48,2.53,10,14
2023-07-02 21:00:00,ECO900,MOBILE,20,60,2.86,37,10
2023-07-02 21:00:00,ECO900,APP,44,47,1.04,57,37
2023-07-02 21:00:00,ECOBOOST,WEB,43,65,1.48,62,57
2023-07-02 21:00:00,ECOBOOST,MOBILE,33,65,1.91,34,19
2023-07-02 21:00:00,ECOBOOST,APP,17,22,1.22,31,18
2023-07-02 22:00:00,ECO300,WEB,32,39,1.18,22,24
2023-07-02 22:00:00,ECO300,MOBILE,4,39,7.8,-14,-11
2023-07-02 22:00:00,ECO300,APP,1,24,12.0,-1,-8
2023-07-02 22:00:00,ECO900,WEB,49,53,1.06,65,43
2023-07-02 22:00:00,ECO900,MOBILE,4,14,2.8,-7,6
2023-07-02 22:00:00,ECO900,APP,44,84,1.87,57,31
2023-07-02 22:00:00,ECOBOOST,WEB,22,52,2.26,20,25
2023-07-02 22:00:00,ECOBOOST,MOBILE,1,7,3.5,4,14
2023-07-02 22:00:00,ECOBOOST,APP,5,58,9.67,-6,12
2023-07-02 23:00:00,ECO300,WEB,23,75,3.12,25,11
2023-07-02 23:00:00,ECO300,MOBILE,0,54,54.0,5,0
2023-07-02 23:00:00,ECO300,APP,40,98,2.39,50,30
2023-07-02 23:00:00,ECO900,WEB,10,69,6.27,23,1
2023-07-02 23:00:00,ECO900,MOBILE,25,84,3.23,26,17
2023-07-02 23:00:00,ECO900,APP,29,78,2.6,10,15
2023-07-02 23:00:00,ECOBOOST,WEB,39,45,1.12,40,27
2023-07-02 23:00:00,ECOBOOST,MOBILE,6,9,1.29,15,1
2023-07-02 23:00:00,ECOBOOST,APP,38,59,1.51,36,47
2023-07-03 00:00:00,ECO300,WEB,20,39,1.86,27,17
2023-07-03 00:00:00,ECO300,MOBILE,35,74,2.06,23,31
2023-07-03 00:00:00,ECO300,APP,16,43,2.53,17,9
2023-07-03 00:00:00,ECO900,WEB,3,6,1.5,-3,5
2023-07-03 00:00:00,ECO900,MOBILE,44,63,1.4,47,54
2023-07-03 00:00:00,ECO900,APP,36,36,0.97,34,37
2023-07-03 00:00:00,ECOBOOST,WEB,8,23,2.56,21,9
2023-07-03 00:00:00,ECOBOOST,MOBILE,43,77,1.75,32,44
2023-07-03 00:00:00,ECOBOOST,APP,8,10,1.11,9,-3
2023-07-03 01:00:00,ECO300,WEB,1,30,15.0,-8,-13
2023-07-03 01:00:00,ECO300,MOBILE,17,27,1.5,10,3
2023-07-03 01:00:00,ECO300,APP,31,88,2.75,15,28
2023-07-03 01:00:00,ECO900,WEB,14,41,2.73,13,16
2023-07-03 01:00:00,ECO900,MOBILE,40,53,1.29,30,44
2023-07-03 01:00:00,ECO900,APP,18,50,2.63,24,23
2023-07-03 01:00:00,ECOBOOST,WEB,10,42,3.82,28,-3
2023-07-03 01:00:00,ECOBOOST,MOBILE,18,22,1.16,3,31
2023-07-03 01:00:00,ECOBOOST,APP,0,11,11.0,12,-4
2023-07-03 02:00:00,ECO300,WEB,44,85,1.89,54,43
2023-07-03 02:00:00,ECO300,MOBILE,29,45,1.5,10,34
2023-07-03 02:00:00,ECO300,APP,43,77,1.75,39,38
2023-07-03 02:00:00,ECO900,WEB,15,29,1.81,29,28
2023-07-03 02:00:00,ECO900,MOBILE,17,67,3.72,3,27
2023-07-03 02:00:00,ECO900,APP,1,31,15.5,-10,0
2023-07-03 02:00:00,ECOBOOST,WEB,28,56,1.93,22,39
2023-07-03 02:00:00,ECOBOOST,MOBILE,34,48,1.37,49,35
2023-07-03 02:00:00,ECOBOOST,APP,18,18,0.95,24,9
2023-07-03 03:00:00,ECO300,WEB,48,50,1.02,38,40
2023-07-03 03:00:00,ECO300,MOBILE,35,49,1.36,39,27
2023-07-03 03:00:00,ECO300,APP,9,44,4.4,-11,23
2023-07-03 03:00:00,ECO900,WEB,4,41,8.2,20,-2
2023-07-03 03:00:00,ECO900,MOBILE,36,85,2.3,29,36
2023-07-03 03:00:00,ECO900,APP,44,46,1.02,49,33
2023-07-03 03:00:00,ECOBOOST,WEB,5,56,9.33,-5,-3
2023-07-03 03:00:00,ECOBOOST,MOBILE,11,19,1.58,0,5
2023-07-03 03:00:00,ECOBOOST,APP,22,48,2.09,25,11
2023-07-03 04:00:00,ECO300,WEB,1,41,20.5,6,-7
2023-07-03 04:00:00,ECO300,MOBILE,46,59,1.26,48,39
2023-07-03 04:00:00,ECO300,APP,47,85,1.77,34,60
2023-07-03 04:00:00,ECO900,WEB,2,8,2.67,20,4
2023-07-03 04:00:00,ECO900,MOBILE,8,36,4.0,5,-7
2023-07-03 04:00:00,ECO900,APP,48,57,1.16,39,60
2023-07-03 04:00:00,ECOBOOST,WEB,16,55,3.24,10,16
2023-07-03 04:00:00,ECOBOOST,MOBILE,40,52,1.27,39,34
2023-07-03 04:00:00,ECOBOOST,APP,6,25,3.57,14,-6
2023-07-03 05:00:00,ECO300,WEB,40,82,2.0,22,46
2023-07-03 05:00:00,ECO300,MOBILE,15,51,3.19,22,24
2023-07-03 05:00:00,ECO300,APP,32,73,2.21,49,27
2023-07-03 05:00:00,ECO900,WEB,27,62,2.21,10,40
2023-07-03 05:00:00,ECO900,MOBILE,14,72,4.8,5,25
2023-07-03 05:00:00,ECO900,APP,29,42,1.4,43,17
2023-07-03 05:00:00,ECOBOOST,WEB,18,40,2.11,2,27
2023-07-03 05:00:00,ECOBOOST,MOBILE,47,82,1.71,38,55
2023-07-03 05:00:00,ECOBOOST,APP,5,32,5.33,19,7
2023-07-03 06:00:00,ECO300,WEB,22,30,1.3,25,24
2023-07-03 06:00:00,ECO300,MOBILE,47,49,1.02,38,32
2023-07-03 06:00:00,ECO300,APP,9,66,6.6,-10,2
2023-07-03 06:00:00,ECO900,WEB,49,70,1.4,31,56
2023-07-03 06:00:00,ECO900,MOBILE,10,47,4.27,0,10
2023-07-03 06:00:00,ECO900,APP,49,67,1.34,46,51
2023-07-03 06:00:00,ECOBOOST,WEB,4,62,12.4,19,-10
2023-07-03 06:00:00,ECOBOOST,MOBILE,39,55,1.38,57,27
2023-07-03 06:00:00,ECOBOOST,APP,11,28,2.33,30,2
2023-07-03 07:00:00,ECO300,WEB,27,71,2.54,33,40
2023-07-03 07:00:00,ECO300,MOBILE,39,41,1.02,39,47
2023-07-03 07:00:00,ECO300,APP,30,80,2.58,26,32
2023-07-03 07:00:00,ECO900,WEB,40,96,2.34,23,42
2023-07-03 07:00:00,ECO900,MOBILE,13,70,5.0,1,0
2023-07-03 07:00:00,ECO900,APP,19,20,1.0,13,23
2023-07-03 07:00:00,ECOBOOST,WEB,44,75,1.67,46,40
2023-07-03 07:00:00,ECOBOOST,MOBILE,3,15,3.75,1,13
2023-07-03 07:00:00,ECOBOOST,APP,23,41,1.71,42,36
2023-07-03 08:00:00,ECO300,WEB,0,11,11.0,14,-14
2023-07-03 08:00:00,ECO300,MOBILE,20,44,2.1,12,12
2023-07-03 08:00:00,ECO300,APP,14,69,4.6,0,0
2023-07-03 08:00:00,ECO900,WEB,9,35,3.5,23,4
2023-07-03 08:00:00,ECO900,MOBILE,2,41,13.67,14,-4
2023-07-03 08:00:00,ECO900,APP,25,84,3.23,9,29
2023-07-03 08:00:00,ECOBOOST,WEB,5,52,8.67,11,15
2023-07-03 08:00:00,ECOBOOST,MOBILE,31,81,2.53,39,19
2023-07-03 08:00:00,ECOBOOST,APP,24,46,1.84,13,20
2023-07-03 09:00:00,ECO300,WEB,43,96,2.18,62,38
2023-07-03 09:00:00,ECO300,MOBILE,12,14,1.08,2,24
2023-07-03 09:00:00,ECO300,APP,22,52,2.26,10,17
2023-07-03 09:00:00,ECO900,WEB,24,83,3.32,4,12
2023-07-03 09:00:00,ECO900,MOBILE,44,57,1.27,63,30
2023-07-03 09:00:00,ECO900,APP,38,91,2.33,18,34
2023-07-03 09:00:00,ECOBOOST,WEB,23,79,3.29,15,28
2023-07-03 09:00:00,ECOBOOST,MOBILE,18,27,1.42,5,13
2023-07-03 09:00:00,ECOBOOST,APP,21,22,1.0,30,28
2023-07-03 10:00:00,ECO300,WEB,36,70,1.89,36,22
2023-07-03 10:00:00,ECO300,MOBILE,0,6,6.0,16,-1
2023-07-03 10:00:00,ECO300,APP,29,75,2.5,39,15
2023-07-03 10:00:00,ECO900,WEB,17,40,2.22,14,29
2023-07-03 10:00:00,ECO900,MOBILE,7,30,3.75,15,8
2023-07-03 10:00:00,ECO900,APP,29,83,2.77,42,27
2023-07-03 10:00:00,ECOBOOST,WEB,48,91,1.86,32,50
2023-07-03 10:00:00,ECOBOOST,MOBILE,30,44,1.42,19,30
2023-07-03 10:00:00,ECOBOOST,APP,3,4,1.0,-9,-11
2023-07-03 11:00:00,ECO300,WEB,18,21,1.11,16,32
2023-07-03 11:00:00,ECO300,MOBILE,20,26,1.24,0,12
2023-07-03 11:00:00,ECO300,APP,15,74,4.62,28,6
2023-07-03 11:00:00,ECO900,WEB,29,39,1.3,14,18
2023-07-03 11:00:00,ECO900,MOBILE,21,67,3.05,23,30
2023-07-03 11:00:00,ECO900,APP,22,23,1.0,11,23
2023-07-03 11:00:00,ECOBOOST,WEB,5,22,3.67,13,13
2023-07-03 11:00:00,ECOBOOST,MOBILE,21,23,1.05,33,14
2023-07-03 11:00:00,ECOBOOST,APP,4,5,1.0,-14,5
2023-07-03 12:00:00,ECO300,WEB,44,70,1.56,29,57
2023-07-03 12:00:00,ECO300,MOBILE,41,83,1.98,33,46
2023-07-03 12:00:00,ECO300,APP,19,51,2.55,29,8
2023-07-03 12:00:00,ECO900,WEB,43,65,1.48,60,43
2023-07-03 12:00:00,ECO900,MOBILE,25,35,1.35,30,22
2023-07-03 12:00:00,ECO900,APP,22,38,1.65,15,21
2023-07-03 12:00:00,ECOBOOST,WEB,12,53,4.08,24,7
2023-07-03 12:00:00,ECOBOOST,MOBILE,40,59,1.44,33,36
2023-07-03 12:00:00,ECOBOOST,APP,32,62,1.88,46,37
2023-07-03 13:00:00,ECO300,WEB,28,67,2.31,45,27
2023-07-03 13:00:00,ECO300,MOBILE,29,33,1.1,35,15
2023-07-03 13:00:00,ECO300,APP,26,42,1.56,35,31
2023-07-03 13:00:00,ECO900,WEB,6,26,3.71,9,16
2023-07-03 13:00:00,ECO900,MOBILE,33,78,2.29,36,27
2023-07-03 13:00:00,ECO900,APP,14,35,2.33,1,23
2023-07-03 13:00:00,ECOBOOST,WEB,37,63,1.66,28,35
2023-07-03 13:00:00,ECOBOOST,MOBILE,3,59,14.75,22,-8
2023-07-03 13:00:00,ECOBOOST,APP,48,85,1.73,66,56
2023-07-03 14:00:00,ECO300,WEB,34,82,2.34,14,40
2023-07-03 14:00:00,ECO300,MOBILE,32,68,2.06,25,42
2023-07-03 14:00:00,ECO300,APP,28,80,2.76,32,39
2023-07-03 14:00:00,ECO900,WEB,18,45,2.37,5,14
2023-07-03 14:00:00,ECO900,MOBILE,48,100,2.04,43,42
2023-07-03 14:00:00,ECO900,APP,12,65,5.0,22,21
2023-07-03 14:00:00,ECOBOOST,WEB,33,56,1.65,30,47
2023-07-03 14:00:00,ECOBOOST,MOBILE,42,88,2.05,49,40
2023-07-03 14:00:00,ECOBOOST,APP,8,45,5.0,-12,0
2023-07-03 15:00:00,ECO300,WEB,30,68,2.19,40,44
2023-07-03 15:00:00,ECO300,MOBILE,24,26,1.04,18,19
2023-07-03 15:00:00,ECO300,APP,48,87,1.78,57,53
2023-07-03 15:00:00,ECO900,WEB,44,47,1.04,37,35
2023-07-03 15:00:00,ECO900,MOBILE,36,65,1.76,28,41
2023-07-03 15:00:00,ECO900,APP,11,44,3.67,19,9
2023-07-03 15:00:00,ECOBOOST,WEB,44,85,1.89,46,48
2023-07-03 15:00:00,ECOBOOST,MOBILE,17,75,4.17,27,14
2023-07-03 15:00:00,ECOBOOST,APP,36,75,2.03,26,23
2023-07-03 16:00:00,ECO300,WEB,20,73,3.48,0,28
2023-07-03 16:00:00,ECO300,MOBILE,14,71,4.73,29,7
2023-07-03 16:00:00,ECO300,APP,40,76,1.85,50,46
2023-07-03 16:00:00,ECO900,WEB,8,9,1.0,18,5
2023-07-03 16:00:00,ECO900,MOBILE,45,56,1.22,33,38
2023-07-03 16:00:00,ECO900,APP,0,1,1.0,14,11
2023-07-03 16:00:00,ECOBOOST,WEB,4,37,7.4,15,-9
2023-07-03 16:00:00,ECOBOOST,MOBILE,5,8,1.33,19,13
2023-07-03 16:00:00,ECOBOOST,APP,29,85,2.83,27,21
2023-07-03 17:00:00,ECO300,WEB,0,6,6.0,-10,9
2023-07-03 17:00:00,ECO300,MOBILE,38,74,1.9,46,37
2023-07-03 17:00:00,ECO300,APP,3,45,11.25,1,-6
2023-07-03 17:00:00,ECO900,WEB,49,99,1.98,32,48
2023-07-03 17:00:00,ECO900,MOBILE,26,49,1.81,25,30
2023-07-03 17:00:00,ECO900,APP,13,34,2.43,8,27
2023-07-03 17:00:00,ECOBOOST,WEB,7,39,4.88,11,-6
2023-07-03 17:00:00,ECOBOOST,MOBILE,13,36,2.57,27,24
2023-07-03 17:00:00,ECOBOOST,APP,10,21,1.91,-4,13
2023-07-03 18:00:00,ECO300,WEB,9,68,6.8,13,-3
2023-07-03 18:00:00,ECO300,MOBILE,8,29,3.22,-2,20
2023-07-03 18:00:00,ECO300,APP,47,65,1.35,48,55
2023-07-03 18:00:00,ECO900,WEB,23,54,2.25,30,15
2023-07-03 18:00:00,ECO900,MOBILE,24,54,2.16,6,23
2023-07-03 18:00:00,ECO900,APP,3,5,1.25,-8,-7
2023-07-03 18:00:00,ECOBOOST,WEB,25,35,1.35,25,34
2023-07-03 18:00:00,ECOBOOST,MOBILE,9,27,2.7,10,3
2023-07-03 18:00:00,ECOBOOST,APP,5,11,1.83,8,-7
2023-07-03 19:00:00,ECO300,WEB,9,10,1.0,21,3
2023-07-03 19:00:00,ECO300,MOBILE,41,71,1.69,53,52
2023-07-03 19:00:00,ECO300,APP,23,45,1.88,39,12
2023-07-03 19:00:00,ECO900,WEB,25,28,1.08,8,26
2023-07-03 19:00:00,ECO900,MOBILE,24,68,2.72,11,14
2023-07-03 19:00:00,ECO900,APP,23,43,1.79,40,19
2023-07-03 19:00:00,ECOBOOST,WEB,6,23,3.29,24,7
2023-07-03 19:00:00,ECOBOOST,MOBILE,24,24,0.96,37,9
2023-07-03 19:00:00,ECOBOOST,APP,13,51,3.64,-1,0
2023-07-03 20:00:00,ECO300,WEB,29,83,2.77,25,43
2023-07-03 20:00:00,ECO300,MOBILE,45,45,0.98,30,35
2023-07-03 20:00:00,ECO300,APP,29,77,2.57,33,15
2023-07-03 20:00:00,ECO900,WEB,26,82,3.04,28,20
2023-07-03 20:00:00,ECO900,MOBILE,48,91,1.86,58,39
2023-07-03 20:00:00,ECO900,APP,3,52,13.0,10,11
2023-07-03 20:00:00,ECOBOOST,WEB,29,33,1.1,13,33
2023-07-03 20:00:00,ECOBOOST,MOBILE,18,72,3.79,1,25
2023-07-03 20:00:00,ECOBOOST,APP,13,58,4.14,5,-2
2023-07-03 21:00:00,ECO300,WEB,6,42,6.0,20,-2
2023-07-03 21:00:00,ECO300,MOBILE,12,22,1.69,-4,15
2023-07-03 21:00:00,ECO300,APP,13,57,4.07,30,27
2023-07-03 21:00:00,ECO900,WEB,9,56,5.6,27,9
2023-07-03 21:00:00,ECO900,MOBILE,21,79,3.59,20,18
2023-07-03 21:00:00,ECO900,APP,35,47,1.31,46,33
2023-07-03 21:00:00,ECOBOOST,WEB,3,54,13.5,4,3
2023-07-03 21:00:00,ECOBOOST,MOBILE,46,76,1.62,48,59
2023-07-03 21:00:00,ECOBOOST,APP,3,53,13.25,16,-5
2023-07-03 22:00:00,ECO300,WEB,26,42,1.56,25,17
2023-07-03 22:00:00,ECO300,MOBILE,37,47,1.24,26,44
2023-07-03 22:00:00,ECO300,APP,28,63,2.17,45,27
2023-07-03 22:00:00,ECO900,WEB,38,92,2.36,25,40
2023-07-03 22:00:00,ECO900,MOBILE,16,37,2.18,16,2
2023-07-03 22:00:00,ECO900,APP,30,89,2.87,38,38
2023-07-03 22:00:00,ECOBOOST,WEB,46,66,1.4,59,51
2023-07-03 22:00:00,ECOBOOST,MOBILE,18,32,1.68,6,22
2023-07-03 22:00:00,ECOBOOST,APP,15,55,3.44,2,9
2023-07-03 23:00:00,ECO300,WEB,5,23,3.83,13,-4
2023-07-03 23:00:00,ECO300,MOBILE,26,64,2.37,20,26
2023-07-03 23:00:00,ECO300,APP,25,33,1.27,23,31
2023-07-03 23:00:00,ECO900,WEB,16,61,3.59,5,8
2023-07-03 23:00:00,ECO900,MOBILE,32,61,1.85,48,40
2023-07-03 23:00:00,ECO900,APP,43,90,2.05,24,46
2023-07-03 23:00:00,ECOBOOST,WEB,0,11,11.0,13,-13
2023-07-03 23:00:00,ECOBOOST,MOBILE,31,76,2.38,45,35
2023-07-03 23:00:00,ECOBOOST,APP,4,39,7.8,-1,3
2023-07-04 00:00:00,ECO300,WEB,16,66,3.88,33,24
2023-07-04 00:00:00,ECO300,MOBILE,42,44,1.02,34,36
2023-07-04 00:00:00,ECO300,APP,8,67,7.44,9,-4
2023-07-04 00:00:00,ECO900,WEB,44,97,2.16,52,33
2023-07-04 00:00:00,ECO900,MOBILE,42,47,1.09,49,49
2023-07-04 00:00:00,ECO900,APP,21,37,1.68,36,32
2023-07-04 00:00:00,ECOBOOST,WEB,33,58,1.71,37,38
2023-07-04 00:00:00,ECOBOOST,MOBILE,39,57,1.42,42,49
2023-07-04 00:00:00,ECOBOOST,APP,3,52,13.0,-17,1
2023-07-04 01:00:00,ECO300,WEB,24,82,3.28,24,36
2023-07-04 01:00:00,ECO300,MOBILE,19,51,2.55,26,17
2023-07-04 01:00:00,ECO300,APP,21,25,1.14,40,29
2023-07-04 01:00:00,ECO900,WEB,34,80,2.29,24,45
2023-07-04 01:00:00,ECO900,MOBILE,28,30,1.03,43,28
2023-07-04 01:00:00,ECO900,APP,35,74,2.06,38,29
2023-07-04 01:00:00,ECOBOOST,WEB,27,53,1.89,8,19
2023-07-04 01:00:00,ECOBOOST,MOBILE,22,46,2.0,24,31
2023-07-04 01:00:00,ECOBOOST,APP,1,21,10.5,20,-3
2023-07-04 02:00:00,ECO300,WEB,36,67,1.81,45,27
2023-07-04 02:00:00,ECO300,MOBILE,33,77,2.26,34,39
2023-07-04 02:00:00,ECO300,APP,19,26,1.3,34,24
2023-07-04 02:00:00,ECO900,WEB,19,34,1.7,13,27
2023-07-04 02:00:00,ECO900,MOBILE,49,106,2.12,56,46
2023-07-04 02:00:00,ECO900,APP,18,60,3.16,23,15
2023-07-04 02:00:00,ECOBOOST,WEB,8,50,5.56,11,1
2023-07-04 02:00:00,ECOBOOST,MOBILE,46,91,1.94,45,33
2023-07-04 02:00:00,ECOBOOST,APP,45,75,1.63,47,52
2023-07-04 03:00:00,ECO300,WEB,24,82,3.28,31,34
2023-07-04 03:00:00,ECO300,MOBILE,0,48,48.0,8,-10
2023-07-04 03:00:00,ECO300,APP,1,8,4.0,15,11
2023-07-04 03:00:00,ECO900,WEB,12,61,4.69,10,2
2023-07-04 03:00:00,ECO900,MOBILE,11,42,3.5,-9,5
2023-07-04 03:00:00,ECO900,APP,32,32,0.97,21,40
2023-07-04 03:00:00,ECOBOOST,WEB,39,76,1.9,24,34
2023-07-04 03:00:00,ECOBOOST,MOBILE,30,32,1.03,45,41
2023-07-04 03:00:00,ECOBOOST,APP,19,38,1.9,8,5
2023-07-04 04:00:00,ECO300,WEB,16,17,1.0,-1,17
2023-07-04 04:00:00,ECO300,MOBILE,44,46,1.02,33,41
2023-07-04 04:00:00,ECO300,APP,36,70,1.89,51,28
2023-07-04 04:00:00,ECO900,WEB,44,76,1.69,47,45
2023-07-04 04:00:00,ECO900,MOBILE,36,83,2.24,31,40
2023-07-04 04:00:00,ECO900,APP,37,65,1.71,23,44
2023-07-04 04:00:00,ECOBOOST,WEB,21,49,2.23,2,32
2023-07-04 04:00:00,ECOBOOST,MOBILE,30,86,2.77,28,44
2023-07-04 04:00:00,ECOBOOST,APP,49,108,2.16,36,34
2023-07-04 05:00:00,ECO300,WEB,29,85,2.83,12,18
2023-07-04 05:00:00,ECO300,MOBILE,15,15,0.94,18,23
2023-07-04 05:00:00,ECO300,APP,2,21,7.0,-15,-9
2023-07-04 05:00:00,ECO900,WEB,11,45,3.75,-2,21
2023-07-04 05:00:00,ECO900,MOBILE,22,41,1.78,36,18
2023-07-04 05:00:00,ECO900,APP,18,60,3.16,12,11
2023-07-04 05:00:00,ECOBOOST,WEB,41,79,1.88,45,52
2023-07-04 05:00:00,ECOBOOST,MOBILE,41,60,1.43,58,51
2023-07-04 05:00:00,ECOBOOST,APP,18,22,1.16,8,6
2023-07-04 06:00:00,ECO300,WEB,13,23,1.64,30,26
2023-07-04 06:00:00,ECO300,MOBILE,12,53,4.08,-7,8
2023-07-04 06:00:00,ECO300,APP,14,58,3.87,32,28
2023-07-04 06:00:00,ECO900,WEB,15,46,2.88,-2,16
2023-07-04 06:00:00,ECO900,MOBILE,39,42,1.05,38,52
2023-07-04 06:00:00,ECO900,APP,28,68,2.34,15,14
2023-07-04 06:00:00,ECOBOOST,WEB,42,68,1.58,38,40
2023-07-04 06:00:00,ECOBOOST,MOBILE,5,56,9.33,-10,15
2023-07-04 06:00:00,ECOBOOST,APP,34,36,1.03,41,28
2023-07-04 07:00:00,ECO300,WEB,22,70,3.04,27,12
2023-07-04 07:00:00,ECO300,MOBILE,7,8,1.0,19,2
2023-07-04 07:00:00,ECO300,APP,9,13,1.3,3,1
2023-07-04 07:00:00,ECO900,WEB,30,56,1.81,35,25
2023-07-04 07:00:00,ECO900,MOBILE,2,54,18.0,1,12
2023-07-04 07:00:00,ECO900,APP,13,43,3.07,9,5
2023-07-04 07:00:00,ECOBOOST,WEB,32,58,1.76,48,37
2023-07-04 07:00:00,ECOBOOST,MOBILE,33,50,1.47,23,38
2023-07-04 07:00:00,ECOBOOST,APP,15,16,1.0,34,3
2023-07-04 08:00:00,ECO300,WEB,32,55,1.67,40,24
2023-07-04 08:00:00,ECO300,MOBILE,5,6,1.0,-6,-6
2023-07-04 08:00:00,ECO300,APP,8,11,1.22,8,16
2023-07-04 08:00:00,ECO900,WEB,9,13,1.3,7,21
2023-07-04 08:00:00,ECO900,MOBILE,17,35,1.94,36,8
2023-07-04 08:00:00,ECO900,APP,27,56,2.0,29,17
2023-07-04 08:00:00,ECOBOOST,WEB,24,60,2.4,26,11
2023-07-04 08:00:00,ECOBOOST,MOBILE,9,41,4.1,8,10
2023-07-04 08:00:00,ECOBOOST,APP,10,32,2.91,25,7
2023-07-04 09:00:00,ECO300,WEB,4,6,1.2,3,8
2023-07-04 09:00:00,ECO300,MOBILE,43,54,1.23,27,49
2023-07-04 09:00:00,ECO300,APP,46,89,1.89,36,54
2023-07-04 09:00:00,ECO900,WEB,34,55,1.57,27,42
2023-07-04 09:00:00,ECO900,MOBILE,47,70,1.46,44,37
2023-07-04 09:00:00,ECO900,APP,2,22,7.33,-13,11
2023-07-04 09:00:00,ECOBOOST,WEB,33,82,2.41,51,19
2023-07-04 09:00:00,ECOBOOST,MOBILE,21,40,1.82,40,20
2023-07-04 09:00:00,ECOBOOST,APP,12,13,1.0,-6,6
2023-07-04 10:00:00,ECO300,WEB,7,56,7.0,5,2
2023-07-04 10:00:00,ECO300,MOBILE,33,79,2.32,23,47
2023-07-04 10:00:00,ECO300,APP,42,92,2.14,55,27
2023-07-04 10:00:00,ECO900,WEB,11,40,3.33,-7,4
2023-07-04 10:00:00,ECO900,MOBILE,38,58,1.49,18,39
2023-07-04 10:00:00,ECO900,APP,21,35,1.59,16,29
2023-07-04 10:00:00,ECOBOOST,WEB,29,49,1.63,12,20
2023-07-04 10:00:00,ECOBOOST,MOBILE,6,52,7.43,9,12
2023-07-04 10:00:00,ECOBOOST,APP,21,74,3.36,12,21
2023-07-04 11:00:00,ECO300,WEB,18,28,1.47,19,27
2023-07-04 11:00:00,ECO300,MOBILE,8,50,5.56,26,-1
2023-07-04 11:00:00,ECO300,APP,21,68,3.09,15,24
2023-07-04 11:00:00,ECO900,WEB,43,59,1.34,28,28
2023-07-04 11:00:00,ECO900,MOBILE,34,72,2.06,18,48
2023-07-04 11:00:00,ECO900,APP,11,15,1.25,14,3
2023-07-04 11:00:00,ECOBOOST,WEB,21,51,2.32,32,32
2023-07-04 11:00:00,ECOBOOST,MOBILE,42,88,2.05,59,55
2023-07-04 11:00:00,ECOBOOST,APP,22,34,1.48,16,34
2023-07-04 12:00:00,ECO300,WEB,28,81,2.79,32,30
2023-07-04 12:00:00,ECO300,MOBILE,36,85,2.3,33,22
2023-07-04 12:00:00,ECO300,APP,14,71,4.73,16,4
2023-07-04 12:00:00,ECO900,WEB,46,98,2.09,48,52
2023-07-04 12:00:00,ECO900,MOBILE,28,70,2.41,35,18
2023-07-04 12:00:00,ECO900,APP,26,45,1.67,17,28
2023-07-04 12:00:00,ECOBOOST,WEB,22,42,1.83,29,16
2023-07-04 12:00:00,ECOBOOST,MOBILE,11,36,3.0,14,11
2023-07-04 12:00:00,ECOBOOST,APP,9,31,3.1,12,9
2023-07-04 13:00:00,ECO300,WEB,37,68,1.79,28,40
2023-07-04 13:00:00,ECO300,MOBILE,17,39,2.17,19,3
2023-07-04 13:00:00,ECO300,APP,46,47,1.0,38,57
2023-07-04 13:00:00,ECO900,WEB,27,29,1.04,12,26
2023-07-04 13:00:00,ECO900,MOBILE,2,11,3.67,6,8
2023-07-04 13:00:00,ECO900,APP,27,44,1.57,38,29
2023-07-04 13:00:00,ECOBOOST,WEB,26,59,2.19,40,33
2023-07-04 13:00:00,ECOBOOST,MOBILE,44,54,1.2,24,32
2023-07-04 13:00:00,ECOBOOST,APP,40,70,1.71,46,41
2023-07-04 14:00:00,ECO300,WEB,31,65,2.03,37,31
2023-07-04 14:00:00,ECO300,MOBILE,21,75,3.41,1,10
2023-07-04 14:00:00,ECO300,APP,27,55,1.96,24,15
2023-07-04 14:00:00,ECO900,WEB,49,76,1.52,34,43
2023-07-04 14:00:00,ECO900,MOBILE,43,93,2.11,39,49
2023-07-04 14:00:00,ECO900,APP,10,35,3.18,4,16
2023-07-04 14:00:00,ECOBOOST,WEB,41,80,1.9,47,36
2023-07-04 14:00:00,ECOBOOST,MOBILE,37,56,1.47,31,26
