Run_Timestamp,Forecast_Version,Date,Country,Channel,Brand,SKU,Forecast_Units
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-013,49
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-013,59
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-014,60
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,EcoPure,EP-014,56
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-014,59
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-014,47
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-015,60
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,EcoPure,EP-015,44
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-015,62
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-015,55
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-016,51
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,EcoPure,EP-016,59
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-016,61
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,EcoPure,EP-016,46
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-017,68
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,EcoPure,EP-017,53
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-017,60
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,EcoPure,EP-017,47
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,EcoPure,EP-018,39
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,EcoPure,EP-018,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-018,41
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-018,55
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-019,55
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,EcoPure,EP-019,72
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-019,55
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-019,51
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,EcoPure,EP-020,52
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,EcoPure,EP-020,49
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,EcoPure,EP-020,64
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,EcoPure,EP-020,62
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-001,73
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-001,59
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-001,54
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-001,57
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-002,76
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-002,76
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-002,44
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-002,47
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-003,82
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-003,45
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-003,77
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-003,65
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,FreshBite,FB-004,55
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-004,66
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-004,77
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,FreshBite,FB-004,67
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-005,58
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-005,54
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-005,64
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-005,68
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-006,65
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,FreshBite,FB-006,63
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,FreshBite,FB-006,48
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-006,63
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-007,58
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-007,53
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-007,45
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-007,68
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-008,65
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,FreshBite,FB-008,71
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-008,62
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-008,68
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-009,63
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-009,73
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-009,58
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,FreshBite,FB-009,70
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-010,87
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-010,65
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-010,67
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-010,56
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-011,38
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-011,65
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-011,62
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,FreshBite,FB-011,83
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,FreshBite,FB-012,48
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-012,68
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-012,71
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,FreshBite,FB-012,64
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-013,71
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-013,63
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-013,66
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-013,58
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-014,70
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-014,63
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-014,55
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-014,67
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,FreshBite,FB-015,75
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-015,50
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-015,72
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-015,62
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-016,64
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-016,67
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,FreshBite,FB-016,63
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-016,74
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-017,59
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,FreshBite,FB-017,65
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,FreshBite,FB-017,74
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-017,62
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-018,66
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-018,65
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-018,55
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-018,67
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-019,57
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-019,54
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-019,69
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-019,65
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,FreshBite,FB-020,77
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,FreshBite,FB-020,59
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,FreshBite,FB-020,60
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,FreshBite,FB-020,46
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-001,42
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-001,45
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-001,37
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-001,37
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-002,42
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-002,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-002,47
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-002,39
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-003,43
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-003,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-003,18
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-003,30
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-004,39
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-004,31
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-004,44
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-004,47
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-005,36
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-005,44
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-005,44
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-005,55
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-006,29
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-006,36
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-006,46
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-006,43
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-007,31
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,VitalMeal,VM-007,36
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-007,40
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-007,46
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-008,35
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-008,36
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-008,36
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-008,41
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-009,44
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-009,41
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-009,31
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-009,41
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-010,38
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,VitalMeal,VM-010,49
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-010,38
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-010,49
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,VitalMeal,VM-011,44
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-011,39
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-011,40
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-011,37
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-012,38
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-012,45
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-012,34
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-012,44
2024-12-15 06:00:00,V1,2025-01-26,FR,Ecom,VitalMeal,VM-013,41
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-013,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-013,32
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-013,40
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-014,42
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-014,52
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-014,38
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-014,40
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-015,45
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-015,39
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-015,45
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-015,44
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-016,23
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,VitalMeal,VM-016,47
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-016,30
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-016,40
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-017,44
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,VitalMeal,VM-017,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-017,37
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-017,44
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-018,32
2024-12-15 06:00:00,V1,2025-01-26,DE,Ecom,VitalMeal,VM-018,41
2024-12-15 06:00:00,V1,2025-01-26,ES,Ecom,VitalMeal,VM-018,35
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-018,44
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-019,45
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-019,42
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-019,35
2024-12-15 06:00:00,V1,2025-01-26,IT,Retail,VitalMeal,VM-019,44
2024-12-15 06:00:00,V1,2025-01-26,FR,Retail,VitalMeal,VM-020,52
2024-12-15 06:00:00,V1,2025-01-26,DE,Retail,VitalMeal,VM-020,40
2024-12-15 06:00:00,V1,2025-01-26,ES,Retail,VitalMeal,VM-020,37
2024-12-15 06:00:00,V1,2025-01-26,IT,Ecom,VitalMeal,VM-020,34
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-001,71
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-001,70
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,NutriBox,NB-001,88
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-001,69
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-002,70
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-002,87
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-002,66
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-002,76
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-003,97
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,NutriBox,NB-003,87
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-003,105
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-003,97
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-004,84
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-004,89
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-004,75
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-004,81
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-005,95
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-005,77
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-005,75
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-005,47
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-006,82
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,NutriBox,NB-006,55
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-006,87
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-006,49
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-007,73
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,NutriBox,NB-007,85
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-007,80
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-007,90
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-008,80
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-008,86
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-008,86
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-008,88
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-009,92
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-009,95
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-009,75
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-009,62
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-010,59
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-010,61
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-010,85
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-010,76
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-011,90
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-011,77
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,NutriBox,NB-011,98
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-011,89
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-012,76
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-012,78
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-012,84
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-012,67
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,NutriBox,NB-013,83
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-013,96
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-013,71
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-013,78
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-014,77
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-014,81
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,NutriBox,NB-014,103
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-014,85
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-015,85
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-015,98
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-015,88
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-015,79
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,NutriBox,NB-016,88
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,NutriBox,NB-016,79
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-016,75
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-016,62
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-017,69
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-017,83
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-017,78
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-017,81
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,NutriBox,NB-018,94
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-018,79
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-018,73
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,NutriBox,NB-018,88
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,NutriBox,NB-019,84
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,NutriBox,NB-019,59
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-019,95
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-019,83
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,NutriBox,NB-020,82
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,NutriBox,NB-020,74
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,NutriBox,NB-020,81
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,NutriBox,NB-020,75
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-001,37
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-001,52
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-001,45
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-001,40
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,EcoPure,EP-002,48
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-002,47
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-002,53
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,EcoPure,EP-002,60
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-003,62
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,EcoPure,EP-003,59
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-003,63
2024-12-15 06:00:00,V1,2025-01-27,IT,Ecom,EcoPure,EP-003,60
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-004,46
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,EcoPure,EP-004,51
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-004,51
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-004,49
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-005,55
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,EcoPure,EP-005,40
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,EcoPure,EP-005,61
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-005,64
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,EcoPure,EP-006,52
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-006,62
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-006,61
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-006,55
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-007,54
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-007,62
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-007,55
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-007,53
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-008,55
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-008,61
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-008,40
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-008,41
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-009,61
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-009,46
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-009,61
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-009,54
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-010,71
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-010,40
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,EcoPure,EP-010,54
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-010,48
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,EcoPure,EP-011,48
2024-12-15 06:00:00,V1,2025-01-27,DE,Ecom,EcoPure,EP-011,63
2024-12-15 06:00:00,V1,2025-01-27,ES,Retail,EcoPure,EP-011,53
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-011,52
2024-12-15 06:00:00,V1,2025-01-27,FR,Retail,EcoPure,EP-012,54
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-012,53
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,EcoPure,EP-012,58
2024-12-15 06:00:00,V1,2025-01-27,IT,Retail,EcoPure,EP-012,53
2024-12-15 06:00:00,V1,2025-01-27,FR,Ecom,EcoPure,EP-013,57
2024-12-15 06:00:00,V1,2025-01-27,DE,Retail,EcoPure,EP-013,46
2024-12-15 06:00:00,V1,2025-01-27,ES,Ecom,EcoPure,EP-013,64
