Source_File,Refresh_Timestamp,SKU,Market,Pipeline_Step,Cleaned_Units,API_Status,API_Latency_ms,Oracle_Batch_ID,Oracle_Status,Error_Log,Retry_Count,Data_Quality_Percent
fact_sales_FR.csv,2024-01-01 20:09:00,NF_EU_0004,DE,Load_Oracle,601,TIMEOUT,403.6,BATCH_3263,FAILED,Duplicate,1,77.41
fact_sales_ES.csv,2024-01-01 15:56:00,NF_EU_0025,DE,Transform,494,ERROR,391.9,BATCH_7053,LOADED,Timeout,1,75.46
fact_sales_FR.csv,2024-01-01 08:56:00,NF_EU_0025,FR,API_Call,530,ERROR,337.4,BATCH_1869,FAILED,Bad_SKU,2,73.47
fact_sales_FR.csv,2024-01-01 17:57:00,NF_EU_0027,IT,Transform,433,ERROR,274.7,BATCH_7685,LOADED,,2,95.36
fact_sales_IT.csv,2024-01-01 13:33:00,NF_EU_0032,FR,Validate,456,TIMEOUT,313.7,BATCH_4798,PENDING,,1,97.57
fact_sales_DE.csv,2024-01-01 10:16:00,NF_EU_0037,ES,Validate,484,TIMEOUT,299.9,BATCH_9787,LOADED,Bad_SKU,2,71.44
fact_sales_ES.csv,2024-01-01 07:14:00,NF_EU_0031,FR,Transform,494,TIMEOUT,367.8,BATCH_9438,PENDING,Duplicate,0,74.95
fact_sales_DE.csv,2024-01-01 01:32:00,NF_EU_0038,IT,Validate,372,ERROR,343.7,BATCH_5390,PENDING,,0,92.31
fact_sales_FR.csv,2024-01-01 05:29:00,NF_EU_0022,FR,API_Call,346,RETRYING,393.5,BATCH_8767,FAILED,,1,99.78
fact_sales_IT.csv,2024-01-01 17:25:00,NF_EU_0039,ES,API_Call,411,ERROR,411.9,BATCH_5939,PENDING,Missing_Field,0,76.59
fact_sales_IT.csv,2024-01-01 22:45:00,NF_EU_0044,IT,Load_Oracle,472,TIMEOUT,213.9,BATCH_9192,LOADED,Duplicate,3,76.18
fact_sales_IT.csv,2024-01-01 08:00:00,NF_EU_0019,DE,Load_Oracle,714,ERROR,316.4,BATCH_8085,PENDING,Bad_SKU,3,78.34
fact_sales_DE.csv,2024-01-01 23:13:00,NF_EU_0043,DE,Clean,469,OK,388.0,BATCH_6175,PENDING,Timeout,0,87.53
fact_sales_ES.csv,2024-01-01 03:52:00,NF_EU_0038,IT,Transform,684,OK,260.8,BATCH_6128,LOADED,,2,94.22
fact_sales_FR.csv,2024-01-01 00:34:00,NF_EU_0003,FR,Extract,578,ERROR,419.2,BATCH_6025,LOADED,Timeout,2,84.37
fact_sales_FR.csv,2024-01-01 17:29:00,NF_EU_0017,DE,Transform,250,RETRYING,322.5,BATCH_4851,LOADED,Duplicate,2,83.36
fact_sales_FR.csv,2024-01-01 16:27:00,NF_EU_0010,FR,Extract,320,TIMEOUT,292.7,BATCH_3753,FAILED,Timeout,0,93.68
fact_sales_IT.csv,2024-01-01 06:59:00,NF_EU_0046,IT,Extract,291,RETRYING,351.7,BATCH_9628,FAILED,Missing_Field,1,87.37
fact_sales_DE.csv,2024-01-01 20:28:00,NF_EU_0043,ES,Extract,517,OK,363.7,BATCH_7034,FAILED,Bad_SKU,3,88.6
fact_sales_DE.csv,2024-01-01 18:38:00,NF_EU_0012,DE,Clean,369,TIMEOUT,145.0,BATCH_4972,FAILED,Missing_Field,3,77.35
fact_sales_FR.csv,2024-01-01 08:42:00,NF_EU_0030,FR,Transform,508,ERROR,310.0,BATCH_3357,LOADED,Duplicate,1,93.72
fact_sales_DE.csv,2024-01-01 08:34:00,NF_EU_0040,FR,Load_Oracle,513,OK,429.1,BATCH_3228,LOADED,,1,95.53
fact_sales_DE.csv,2024-01-01 12:01:00,NF_EU_0036,ES,Clean,460,OK,235.1,BATCH_7851,PENDING,Duplicate,2,83.01
fact_sales_ES.csv,2024-01-01 15:32:00,NF_EU_0045,IT,Validate,396,RETRYING,92.9,BATCH_3353,LOADED,Duplicate,2,80.45
fact_sales_IT.csv,2024-01-01 19:19:00,NF_EU_0002,DE,Clean,437,TIMEOUT,332.6,BATCH_5766,FAILED,Bad_SKU,3,71.62
fact_sales_IT.csv,2024-01-01 16:04:00,NF_EU_0018,FR,API_Call,593,RETRYING,426.1,BATCH_4829,PENDING,Duplicate,0,75.73
fact_sales_DE.csv,2024-01-01 20:18:00,NF_EU_0016,FR,Validate,492,RETRYING,192.1,BATCH_1650,PENDING,Duplicate,1,70.61
fact_sales_DE.csv,2024-01-01 11:29:00,NF_EU_0017,IT,Extract,319,TIMEOUT,431.9,BATCH_2914,LOADED,Duplicate,2,72.35
fact_sales_IT.csv,2024-01-01 15:51:00,NF_EU_0016,ES,Transform,626,OK,379.2,BATCH_9817,FAILED,,2,94.17
fact_sales_IT.csv,2024-01-01 17:36:00,NF_EU_0044,IT,Transform,538,OK,41.8,BATCH_7124,PENDING,Missing_Field,0,83.13
fact_sales_IT.csv,2024-01-01 17:18:00,NF_EU_0022,ES,Load_Oracle,552,TIMEOUT,318.8,BATCH_2408,FAILED,Bad_SKU,0,80.93
fact_sales_ES.csv,2024-01-01 22:10:00,NF_EU_0031,FR,API_Call,408,TIMEOUT,350.2,BATCH_9382,LOADED,,0,98.11
fact_sales_ES.csv,2024-01-01 21:05:00,NF_EU_0001,ES,Validate,405,TIMEOUT,220.1,BATCH_2009,PENDING,Missing_Field,2,92.91
fact_sales_DE.csv,2024-01-01 12:36:00,NF_EU_0021,ES,Transform,561,ERROR,419.5,BATCH_4209,FAILED,Timeout,1,90.37
fact_sales_FR.csv,2024-01-01 05:06:00,NF_EU_0027,ES,Extract,530,OK,526.5,BATCH_7842,FAILED,Bad_SKU,1,71.38
fact_sales_FR.csv,2024-01-01 09:03:00,NF_EU_0010,DE,Transform,547,RETRYING,165.1,BATCH_5043,FAILED,Timeout,3,75.48
fact_sales_FR.csv,2024-01-01 14:56:00,NF_EU_0006,IT,Extract,447,RETRYING,567.6,BATCH_1361,PENDING,,1,94.42
fact_sales_FR.csv,2024-01-01 11:26:00,NF_EU_0009,DE,Clean,388,TIMEOUT,312.4,BATCH_3613,PENDING,Bad_SKU,2,92.94
fact_sales_DE.csv,2024-01-01 17:57:00,NF_EU_0045,DE,API_Call,574,ERROR,295.9,BATCH_6220,PENDING,Timeout,2,73.59
fact_sales_IT.csv,2024-01-01 10:26:00,NF_EU_0009,FR,API_Call,428,RETRYING,468.5,BATCH_6109,PENDING,Missing_Field,0,86.92
fact_sales_IT.csv,2024-01-01 06:57:00,NF_EU_0033,DE,Clean,438,ERROR,236.0,BATCH_6148,FAILED,Timeout,1,73.38
fact_sales_DE.csv,2024-01-01 11:48:00,NF_EU_0040,DE,Validate,505,RETRYING,317.3,BATCH_3344,LOADED,Duplicate,2,74.66
fact_sales_DE.csv,2024-01-01 04:30:00,NF_EU_0047,IT,Validate,478,OK,382.4,BATCH_7224,FAILED,,3,93.48
fact_sales_DE.csv,2024-01-01 06:33:00,NF_EU_0001,FR,Transform,265,OK,428.0,BATCH_6786,FAILED,,3,98.91
fact_sales_FR.csv,2024-01-01 20:09:00,NF_EU_0034,FR,Extract,351,RETRYING,432.5,BATCH_7068,PENDING,Bad_SKU,2,79.0
fact_sales_FR.csv,2024-01-01 03:51:00,NF_EU_0042,ES,Clean,511,TIMEOUT,402.9,BATCH_2015,FAILED,Duplicate,1,87.9
fact_sales_DE.csv,2024-01-01 21:44:00,NF_EU_0016,ES,Transform,354,TIMEOUT,286.0,BATCH_5507,FAILED,Duplicate,2,81.07
fact_sales_FR.csv,2024-01-01 10:02:00,NF_EU_0021,FR,Clean,524,OK,329.2,BATCH_1865,FAILED,Timeout,2,91.25
fact_sales_IT.csv,2024-01-01 06:36:00,NF_EU_0041,FR,Transform,435,RETRYING,182.8,BATCH_8482,FAILED,Duplicate,1,79.28
fact_sales_DE.csv,2024-01-01 16:23:00,NF_EU_0026,ES,Validate,557,RETRYING,385.2,BATCH_5356,FAILED,Missing_Field,3,87.4
fact_sales_DE.csv,2024-01-01 22:16:00,NF_EU_0033,IT,Extract,444,OK,428.5,BATCH_4027,FAILED,Timeout,3,83.92
fact_sales_DE.csv,2024-01-01 20:38:00,NF_EU_0003,FR,Transform,453,ERROR,265.1,BATCH_8308,LOADED,Bad_SKU,1,84.59
fact_sales_ES.csv,2024-01-01 21:41:00,NF_EU_0020,ES,Clean,519,TIMEOUT,387.2,BATCH_9849,PENDING,Duplicate,1,83.96
fact_sales_DE.csv,2024-01-01 10:42:00,NF_EU_0024,ES,Extract,505,TIMEOUT,470.6,BATCH_7151,LOADED,Duplicate,0,91.93
fact_sales_IT.csv,2024-01-01 18:42:00,NF_EU_0029,DE,Clean,531,RETRYING,319.0,BATCH_4034,PENDING,Missing_Field,3,76.33
fact_sales_FR.csv,2024-01-01 18:17:00,NF_EU_0028,IT,Extract,476,TIMEOUT,404.8,BATCH_3115,FAILED,Timeout,1,72.25
fact_sales_FR.csv,2024-01-01 07:03:00,NF_EU_0023,IT,Extract,494,OK,391.8,BATCH_3959,LOADED,,0,94.62
fact_sales_ES.csv,2024-01-01 16:46:00,NF_EU_0048,FR,Validate,353,TIMEOUT,282.7,BATCH_6113,PENDING,Timeout,3,92.03
fact_sales_FR.csv,2024-01-01 15:53:00,NF_EU_0008,IT,Clean,348,RETRYING,321.5,BATCH_8820,LOADED,Duplicate,1,71.64
fact_sales_IT.csv,2024-01-01 03:31:00,NF_EU_0002,ES,Transform,584,RETRYING,358.0,BATCH_1501,LOADED,Missing_Field,0,87.46
fact_sales_IT.csv,2024-01-01 10:04:00,NF_EU_0047,IT,Transform,638,RETRYING,351.8,BATCH_9702,LOADED,Missing_Field,2,93.78
fact_sales_ES.csv,2024-01-01 05:01:00,NF_EU_0001,DE,Validate,477,OK,442.8,BATCH_3435,PENDING,Timeout,2,81.05
fact_sales_FR.csv,2024-01-01 15:11:00,NF_EU_0016,ES,Validate,385,ERROR,385.2,BATCH_5119,PENDING,,3,92.75
fact_sales_FR.csv,2024-01-01 05:42:00,NF_EU_0049,ES,Extract,541,TIMEOUT,329.5,BATCH_3401,PENDING,Timeout,1,78.68
fact_sales_ES.csv,2024-01-01 03:28:00,NF_EU_0012,DE,Clean,487,ERROR,286.4,BATCH_1142,FAILED,Duplicate,2,70.01
fact_sales_FR.csv,2024-01-01 05:26:00,NF_EU_0019,IT,Load_Oracle,751,TIMEOUT,287.1,BATCH_9696,PENDING,Bad_SKU,0,82.73
fact_sales_IT.csv,2024-01-01 16:00:00,NF_EU_0016,DE,Clean,435,ERROR,498.1,BATCH_3176,FAILED,Timeout,2,91.63
fact_sales_ES.csv,2024-01-01 18:26:00,NF_EU_0009,FR,Load_Oracle,751,OK,472.0,BATCH_4222,PENDING,Missing_Field,1,75.98
fact_sales_IT.csv,2024-01-01 10:43:00,NF_EU_0002,IT,Clean,577,TIMEOUT,185.3,BATCH_3017,FAILED,,3,95.9
fact_sales_ES.csv,2024-01-01 08:49:00,NF_EU_0025,FR,Transform,482,TIMEOUT,177.4,BATCH_9387,LOADED,Bad_SKU,0,94.72
fact_sales_DE.csv,2024-01-01 17:19:00,NF_EU_0026,IT,Validate,354,TIMEOUT,196.8,BATCH_2843,FAILED,,2,96.87
fact_sales_DE.csv,2024-01-01 19:42:00,NF_EU_0040,FR,API_Call,457,RETRYING,242.9,BATCH_1474,FAILED,Bad_SKU,3,76.29
fact_sales_DE.csv,2024-01-01 08:45:00,NF_EU_0002,ES,API_Call,537,RETRYING,247.9,BATCH_4811,FAILED,,2,93.81
fact_sales_DE.csv,2024-01-01 20:25:00,NF_EU_0030,IT,Transform,655,TIMEOUT,391.5,BATCH_4572,LOADED,Duplicate,2,72.36
fact_sales_FR.csv,2024-01-01 07:37:00,NF_EU_0042,ES,Validate,539,TIMEOUT,304.1,BATCH_4166,PENDING,Bad_SKU,1,75.23
fact_sales_DE.csv,2024-01-01 13:33:00,NF_EU_0002,ES,API_Call,651,ERROR,217.2,BATCH_5980,PENDING,Missing_Field,0,82.2
fact_sales_DE.csv,2024-01-01 09:19:00,NF_EU_0018,ES,API_Call,359,OK,295.3,BATCH_3884,LOADED,,0,92.01
fact_sales_IT.csv,2024-01-01 09:06:00,NF_EU_0017,IT,Transform,524,ERROR,250.7,BATCH_7662,LOADED,Duplicate,3,89.3
fact_sales_DE.csv,2024-01-01 07:56:00,NF_EU_0048,IT,Load_Oracle,562,ERROR,300.2,BATCH_6177,PENDING,Missing_Field,3,71.75
fact_sales_FR.csv,2024-01-01 12:13:00,NF_EU_0007,FR,Load_Oracle,552,TIMEOUT,424.0,BATCH_7898,PENDING,Timeout,1,76.16
fact_sales_IT.csv,2024-01-01 01:53:00,NF_EU_0045,FR,Validate,528,ERROR,409.8,BATCH_6518,LOADED,Bad_SKU,3,89.01
fact_sales_ES.csv,2024-01-01 00:25:00,NF_EU_0022,FR,Transform,557,OK,174.9,BATCH_5559,PENDING,Missing_Field,3,82.87
fact_sales_FR.csv,2024-01-01 00:38:00,NF_EU_0021,ES,Extract,577,ERROR,381.7,BATCH_3047,PENDING,Duplicate,1,85.55
fact_sales_DE.csv,2024-01-01 13:10:00,NF_EU_0050,ES,Load_Oracle,620,OK,136.6,BATCH_5378,FAILED,,0,96.93
fact_sales_FR.csv,2024-01-01 03:30:00,NF_EU_0043,FR,Extract,555,OK,205.4,BATCH_6641,PENDING,Bad_SKU,2,77.56
fact_sales_DE.csv,2024-01-01 03:12:00,NF_EU_0027,FR,Transform,538,ERROR,231.6,BATCH_9258,FAILED,,0,93.76
fact_sales_FR.csv,2024-01-01 11:57:00,NF_EU_0045,IT,Clean,491,ERROR,369.2,BATCH_6841,PENDING,Duplicate,3,74.34
fact_sales_DE.csv,2024-01-01 14:35:00,NF_EU_0013,IT,Transform,647,ERROR,354.7,BATCH_6853,LOADED,Timeout,2,90.92
fact_sales_DE.csv,2024-01-01 22:03:00,NF_EU_0032,ES,API_Call,442,TIMEOUT,426.8,BATCH_6181,FAILED,Bad_SKU,2,70.86
fact_sales_IT.csv,2024-01-01 14:00:00,NF_EU_0010,DE,Extract,513,ERROR,117.2,BATCH_1711,PENDING,,3,94.7
fact_sales_FR.csv,2024-01-01 20:02:00,NF_EU_0009,FR,API_Call,573,ERROR,225.6,BATCH_8149,LOADED,Timeout,3,77.05
fact_sales_IT.csv,2024-01-01 10:01:00,NF_EU_0038,FR,Clean,587,OK,427.4,BATCH_3173,FAILED,Timeout,3,76.88
fact_sales_DE.csv,2024-01-01 00:00:00,NF_EU_0029,IT,Transform,477,ERROR,261.3,BATCH_6919,FAILED,Timeout,2,77.11
fact_sales_DE.csv,2024-01-01 22:58:00,NF_EU_0044,FR,Validate,617,TIMEOUT,549.8,BATCH_7274,LOADED,Timeout,0,92.06
fact_sales_FR.csv,2024-01-01 04:05:00,NF_EU_0011,IT,Transform,318,TIMEOUT,239.9,BATCH_6493,PENDING,Missing_Field,1,86.89
fact_sales_IT.csv,2024-01-01 15:19:00,NF_EU_0037,DE,Validate,712,OK,370.3,BATCH_9787,LOADED,,1,93.75
fact_sales_IT.csv,2024-01-01 15:58:00,NF_EU_0039,ES,Clean,579,RETRYING,236.9,BATCH_3148,LOADED,Bad_SKU,0,85.32
fact_sales_DE.csv,2024-01-01 15:01:00,NF_EU_0050,FR,Transform,253,RETRYING,379.6,BATCH_3337,PENDING,Timeout,0,77.4
fact_sales_DE.csv,2024-01-01 18:40:00,NF_EU_0031,ES,Validate,347,RETRYING,313.1,BATCH_6505,LOADED,,3,98.68
fact_sales_ES.csv,2024-01-01 08:08:00,NF_EU_0016,ES,Load_Oracle,616,TIMEOUT,413.4,BATCH_5482,PENDING,,1,95.58
fact_sales_DE.csv,2024-01-01 11:32:00,NF_EU_0020,IT,API_Call,514,TIMEOUT,466.3,BATCH_9899,LOADED,,3,99.72
fact_sales_IT.csv,2024-01-01 20:11:00,NF_EU_0045,IT,Clean,455,OK,188.7,BATCH_7508,LOADED,,3,93.86
fact_sales_ES.csv,2024-01-01 01:25:00,NF_EU_0046,FR,Transform,603,ERROR,505.0,BATCH_1264,PENDING,Timeout,2,88.44
fact_sales_FR.csv,2024-01-01 08:25:00,NF_EU_0048,FR,API_Call,274,OK,405.9,BATCH_6290,LOADED,,3,94.02
fact_sales_FR.csv,2024-01-01 00:54:00,NF_EU_0031,ES,Load_Oracle,533,RETRYING,238.3,BATCH_2032,PENDING,Missing_Field,3,78.79
fact_sales_DE.csv,2024-01-01 07:08:00,NF_EU_0046,IT,Clean,708,ERROR,181.0,BATCH_9011,LOADED,Duplicate,2,79.58
fact_sales_IT.csv,2024-01-01 11:33:00,NF_EU_0010,ES,Load_Oracle,624,RETRYING,339.3,BATCH_6694,PENDING,Duplicate,0,74.48
fact_sales_ES.csv,2024-01-01 08:54:00,NF_EU_0031,ES,Extract,576,RETRYING,247.1,BATCH_8184,LOADED,,3,94.9
fact_sales_IT.csv,2024-01-01 21:27:00,NF_EU_0019,IT,Validate,492,ERROR,231.2,BATCH_9609,FAILED,Duplicate,3,81.17
fact_sales_FR.csv,2024-01-01 08:54:00,NF_EU_0007,ES,Validate,537,RETRYING,198.0,BATCH_1232,PENDING,Duplicate,0,91.43
fact_sales_ES.csv,2024-01-01 06:23:00,NF_EU_0014,ES,Transform,602,TIMEOUT,111.3,BATCH_6625,FAILED,,0,99.86
fact_sales_FR.csv,2024-01-01 19:57:00,NF_EU_0043,IT,API_Call,341,OK,410.0,BATCH_8315,FAILED,Timeout,0,80.93
fact_sales_DE.csv,2024-01-01 04:37:00,NF_EU_0049,ES,Transform,417,TIMEOUT,288.0,BATCH_1318,PENDING,Timeout,1,70.29
fact_sales_ES.csv,2024-01-01 08:54:00,NF_EU_0024,FR,Clean,553,RETRYING,317.2,BATCH_5526,FAILED,Missing_Field,0,86.24
fact_sales_DE.csv,2024-01-01 09:05:00,NF_EU_0016,FR,Clean,463,OK,396.7,BATCH_5848,PENDING,Duplicate,0,77.87
fact_sales_FR.csv,2024-01-01 06:35:00,NF_EU_0035,FR,API_Call,568,ERROR,449.8,BATCH_4094,LOADED,Bad_SKU,0,81.46
fact_sales_DE.csv,2024-01-01 10:39:00,NF_EU_0002,IT,Extract,459,TIMEOUT,403.8,BATCH_7940,FAILED,Timeout,2,81.71
fact_sales_ES.csv,2024-01-01 02:49:00,NF_EU_0005,IT,Load_Oracle,438,ERROR,343.4,BATCH_3141,PENDING,Timeout,1,79.93
fact_sales_ES.csv,2024-01-01 15:50:00,NF_EU_0033,IT,Clean,767,OK,115.6,BATCH_3635,FAILED,Missing_Field,2,81.27
fact_sales_DE.csv,2024-01-01 03:15:00,NF_EU_0023,IT,Transform,720,TIMEOUT,298.9,BATCH_3540,PENDING,Bad_SKU,1,79.23
fact_sales_ES.csv,2024-01-01 23:50:00,NF_EU_0015,FR,Extract,690,TIMEOUT,485.8,BATCH_6780,PENDING,Bad_SKU,3,80.71
fact_sales_FR.csv,2024-01-01 04:20:00,NF_EU_0005,IT,Load_Oracle,443,ERROR,244.5,BATCH_5877,LOADED,Timeout,1,90.33
fact_sales_DE.csv,2024-01-01 20:05:00,NF_EU_0049,FR,Validate,537,ERROR,288.5,BATCH_5979,PENDING,Duplicate,2,89.67
fact_sales_FR.csv,2024-01-01 20:46:00,NF_EU_0005,IT,Extract,615,TIMEOUT,446.7,BATCH_9239,PENDING,Bad_SKU,0,86.43
fact_sales_ES.csv,2024-01-01 09:49:00,NF_EU_0016,IT,Transform,642,ERROR,341.1,BATCH_8553,LOADED,Bad_SKU,2,71.57
fact_sales_ES.csv,2024-01-01 13:06:00,NF_EU_0050,ES,Validate,548,RETRYING,426.0,BATCH_7702,PENDING,,3,99.46
fact_sales_DE.csv,2024-01-01 14:44:00,NF_EU_0050,ES,Load_Oracle,589,RETRYING,360.0,BATCH_8936,PENDING,Timeout,0,71.16
fact_sales_DE.csv,2024-01-01 20:32:00,NF_EU_0046,FR,Load_Oracle,614,RETRYING,434.8,BATCH_7423,PENDING,Timeout,2,78.47
fact_sales_DE.csv,2024-01-01 13:05:00,NF_EU_0027,DE,Transform,443,OK,303.0,BATCH_8874,PENDING,Missing_Field,2,80.55
fact_sales_ES.csv,2024-01-01 07:44:00,NF_EU_0019,FR,Transform,437,ERROR,135.0,BATCH_1365,PENDING,Duplicate,1,92.15
fact_sales_FR.csv,2024-01-01 13:46:00,NF_EU_0001,FR,Extract,629,OK,498.6,BATCH_3795,LOADED,,1,97.02
fact_sales_FR.csv,2024-01-01 21:34:00,NF_EU_0043,FR,Extract,543,OK,349.5,BATCH_8343,FAILED,Missing_Field,2,85.7
fact_sales_DE.csv,2024-01-01 01:22:00,NF_EU_0001,ES,Clean,667,OK,171.3,BATCH_7937,FAILED,,3,93.96
fact_sales_IT.csv,2024-01-01 19:20:00,NF_EU_0035,FR,API_Call,306,TIMEOUT,200.4,BATCH_8966,PENDING,Missing_Field,2,93.95
fact_sales_ES.csv,2024-01-01 09:21:00,NF_EU_0044,FR,Transform,422,TIMEOUT,329.3,BATCH_1710,PENDING,Bad_SKU,2,89.95
fact_sales_IT.csv,2024-01-01 07:10:00,NF_EU_0041,ES,Clean,390,RETRYING,249.2,BATCH_5759,PENDING,Missing_Field,2,75.11
fact_sales_IT.csv,2024-01-01 00:14:00,NF_EU_0038,IT,Validate,334,TIMEOUT,501.9,BATCH_1156,LOADED,Missing_Field,0,86.0
fact_sales_ES.csv,2024-01-01 22:23:00,NF_EU_0014,ES,Load_Oracle,313,TIMEOUT,353.7,BATCH_4226,PENDING,Missing_Field,0,80.06
fact_sales_DE.csv,2024-01-01 03:29:00,NF_EU_0005,FR,Load_Oracle,490,TIMEOUT,274.0,BATCH_9996,LOADED,Duplicate,1,81.58
fact_sales_DE.csv,2024-01-01 09:49:00,NF_EU_0030,IT,Clean,452,TIMEOUT,445.7,BATCH_6628,LOADED,,0,94.04
fact_sales_ES.csv,2024-01-01 16:52:00,NF_EU_0027,DE,Extract,613,ERROR,381.0,BATCH_9038,LOADED,Timeout,1,94.69
fact_sales_IT.csv,2024-01-01 18:37:00,NF_EU_0016,DE,Transform,529,ERROR,410.1,BATCH_4430,PENDING,Duplicate,2,94.29
fact_sales_ES.csv,2024-01-01 14:48:00,NF_EU_0046,ES,API_Call,592,OK,135.2,BATCH_5897,FAILED,Duplicate,1,82.38
fact_sales_ES.csv,2024-01-01 23:03:00,NF_EU_0013,IT,Transform,513,RETRYING,284.4,BATCH_2617,LOADED,Duplicate,0,73.21
fact_sales_FR.csv,2024-01-01 10:18:00,NF_EU_0030,IT,Extract,573,OK,368.8,BATCH_9930,FAILED,Timeout,3,79.35
fact_sales_ES.csv,2024-01-01 20:01:00,NF_EU_0003,ES,API_Call,427,ERROR,431.1,BATCH_1439,PENDING,Missing_Field,1,87.22
fact_sales_ES.csv,2024-01-01 22:32:00,NF_EU_0047,IT,Transform,382,OK,332.5,BATCH_5895,PENDING,Timeout,3,84.17
fact_sales_FR.csv,2024-01-01 07:14:00,NF_EU_0010,ES,Extract,464,OK,374.3,BATCH_6206,LOADED,,1,99.14
fact_sales_ES.csv,2024-01-01 09:20:00,NF_EU_0013,FR,API_Call,573,OK,288.2,BATCH_9306,PENDING,Bad_SKU,3,88.56
fact_sales_DE.csv,2024-01-01 05:42:00,NF_EU_0040,DE,Extract,554,OK,420.3,BATCH_9958,PENDING,Timeout,3,83.45
fact_sales_ES.csv,2024-01-01 08:34:00,NF_EU_0040,ES,Validate,553,OK,450.8,BATCH_3855,FAILED,Duplicate,1,94.87
fact_sales_FR.csv,2024-01-01 15:26:00,NF_EU_0028,IT,Load_Oracle,597,RETRYING,229.8,BATCH_1951,PENDING,Duplicate,1,78.33
fact_sales_ES.csv,2024-01-01 13:45:00,NF_EU_0034,IT,API_Call,508,TIMEOUT,42.5,BATCH_7709,LOADED,Timeout,0,90.84
fact_sales_IT.csv,2024-01-01 19:42:00,NF_EU_0022,FR,Validate,404,OK,429.4,BATCH_2092,FAILED,Timeout,0,81.53
fact_sales_ES.csv,2024-01-01 14:10:00,NF_EU_0016,FR,Transform,522,OK,389.4,BATCH_1214,FAILED,Timeout,3,84.67
fact_sales_FR.csv,2024-01-01 00:49:00,NF_EU_0045,FR,Transform,432,OK,146.4,BATCH_8600,LOADED,,3,99.51
fact_sales_FR.csv,2024-01-01 09:17:00,NF_EU_0020,DE,Validate,386,RETRYING,440.0,BATCH_1336,PENDING,Duplicate,1,73.27
fact_sales_IT.csv,2024-01-01 08:52:00,NF_EU_0031,DE,Transform,474,RETRYING,553.9,BATCH_5631,LOADED,Missing_Field,1,87.12
fact_sales_ES.csv,2024-01-01 18:25:00,NF_EU_0042,FR,API_Call,456,ERROR,151.4,BATCH_8491,LOADED,Missing_Field,0,85.53
fact_sales_DE.csv,2024-01-01 01:41:00,NF_EU_0048,DE,Validate,522,ERROR,427.4,BATCH_4760,PENDING,,3,98.22
fact_sales_ES.csv,2024-01-01 23:53:00,NF_EU_0004,IT,API_Call,534,OK,336.6,BATCH_3103,LOADED,,3,98.03
fact_sales_ES.csv,2024-01-01 00:50:00,NF_EU_0007,FR,API_Call,434,OK,338.9,BATCH_5138,LOADED,,0,92.91
fact_sales_DE.csv,2024-01-01 09:37:00,NF_EU_0012,ES,Load_Oracle,372,RETRYING,351.6,BATCH_6229,FAILED,Timeout,3,94.45
fact_sales_DE.csv,2024-01-01 08:57:00,NF_EU_0047,FR,Extract,488,OK,269.0,BATCH_3046,LOADED,,3,96.69
fact_sales_IT.csv,2024-01-01 01:35:00,NF_EU_0012,FR,API_Call,294,OK,177.0,BATCH_3175,LOADED,,0,97.06
fact_sales_ES.csv,2024-01-01 16:25:00,NF_EU_0003,ES,Load_Oracle,329,ERROR,315.1,BATCH_7566,FAILED,,0,93.39
fact_sales_DE.csv,2024-01-01 07:30:00,NF_EU_0020,DE,Load_Oracle,446,OK,515.7,BATCH_1947,PENDING,Missing_Field,1,93.2
fact_sales_ES.csv,2024-01-01 11:50:00,NF_EU_0014,ES,Load_Oracle,425,TIMEOUT,466.7,BATCH_2812,FAILED,Timeout,2,77.97
fact_sales_DE.csv,2024-01-01 23:58:00,NF_EU_0006,DE,API_Call,632,ERROR,268.6,BATCH_9208,PENDING,,2,99.59
fact_sales_IT.csv,2024-01-01 03:54:00,NF_EU_0013,FR,API_Call,608,RETRYING,108.0,BATCH_9556,FAILED,Duplicate,2,71.27
fact_sales_DE.csv,2024-01-01 18:24:00,NF_EU_0039,IT,Clean,397,OK,288.0,BATCH_7392,PENDING,Duplicate,3,94.78
fact_sales_DE.csv,2024-01-01 01:34:00,NF_EU_0034,ES,Extract,455,RETRYING,330.8,BATCH_4048,FAILED,Timeout,0,79.66
fact_sales_DE.csv,2024-01-01 19:47:00,NF_EU_0006,FR,Validate,624,ERROR,315.4,BATCH_9439,PENDING,Bad_SKU,0,77.03
fact_sales_ES.csv,2024-01-01 01:10:00,NF_EU_0018,DE,Validate,552,TIMEOUT,168.3,BATCH_2533,FAILED,,1,96.28
fact_sales_FR.csv,2024-01-01 22:19:00,NF_EU_0035,DE,Load_Oracle,675,TIMEOUT,512.9,BATCH_2548,LOADED,Bad_SKU,2,90.02
fact_sales_IT.csv,2024-01-01 00:51:00,NF_EU_0042,FR,Validate,368,ERROR,475.1,BATCH_5626,PENDING,Missing_Field,1,84.06
fact_sales_FR.csv,2024-01-01 10:00:00,NF_EU_0021,DE,Load_Oracle,542,ERROR,475.5,BATCH_5807,PENDING,Missing_Field,2,83.49
fact_sales_ES.csv,2024-01-01 12:20:00,NF_EU_0048,DE,Load_Oracle,543,TIMEOUT,510.2,BATCH_3848,PENDING,Timeout,0,73.01
fact_sales_FR.csv,2024-01-01 12:36:00,NF_EU_0047,ES,Extract,391,ERROR,286.6,BATCH_1862,FAILED,Duplicate,0,79.57
