Date,Country,SKU,Actual_Units,Forecast_System_Units,Abs_Error,MAPE_Percent,Bias_Percent,Forecast_Variation_MoM,Root_Cause_Label,Root_Cause_Flag,Root_Cause_Impact
2022-10-01,DE,FB_EU_017,1035,650,385,37.19806759691008,-37.19806759691008,-5.731053756345391,MissingEvents,True,Low
2022-11-01,DE,FB_EU_017,941,581,360,38.257173179322876,-38.257173179322876,-0.30021168027388123,HighPromoFrequency,True,Low
2022-12-01,DE,FB_EU_017,787,892,105,13.341804303250566,13.341804303250566,3.5941303225046513,None,False,None
2023-01-01,DE,FB_EU_017,1030,665,365,35.43689316947874,-35.43689316947874,-4.273557054460621,SeasonalityShift,True,Medium
2023-02-01,DE,FB_EU_017,633,939,306,48.3412321511197,48.3412321511197,-5.768430338802154,None,False,None
2023-03-01,DE,FB_EU_017,391,785,394,100.76726316939319,100.76726316939319,-3.3439138128300527,SeasonalityShift,True,High
2023-04-01,DE,FB_EU_017,609,685,76,12.479474527948318,12.479474527948318,-3.818265924318286,None,False,None
2023-05-01,DE,FB_EU_017,1051,908,143,13.606089425684024,-13.606089425684024,-5.721150253388094,None,False,None
2023-06-01,DE,FB_EU_017,803,825,22,2.7397260239853973,2.7397260239853973,-0.8079776506962956,None,False,None
2023-07-01,DE,FB_EU_017,924,914,10,1.082251081079815,-1.082251081079815,2.4090431151177336,Outliers,True,Medium
2023-08-01,DE,FB_EU_017,907,563,344,37.927232593244504,-37.927232593244504,6.209411826738485,None,False,None
2023-09-01,DE,FB_EU_017,720,882,162,22.49999996875,22.49999996875,-5.965466595760879,None,False,None
2023-10-01,DE,FB_EU_017,753,808,55,7.3041168561698315,7.3041168561698315,-2.623386942281545,HighPromoFrequency,True,Medium
2023-11-01,DE,FB_EU_017,1054,782,272,25.806451588418923,-25.806451588418923,4.301887089576148,SeasonalityShift,True,High
2023-12-01,DE,FB_EU_017,887,945,58,6.538895144826499,6.538895144826499,3.608414750302334,None,False,None
2022-01-01,DE,FB_EU_018,1573,1548,25,1.5893197701275779,-1.5893197701275779,-12.934192471525188,None,False,None
2022-02-01,DE,FB_EU_018,1388,1322,66,4.755043224239882,-4.755043224239882,-3.935506020908867,None,False,None
2022-03-01,DE,FB_EU_018,1394,1584,190,13.629842170997243,13.629842170997243,4.944476588316537,MissingEvents,True,Low
2022-04-01,DE,FB_EU_018,1706,1685,21,1.2309495889619286,-1.2309495889619286,-5.888692597936961,None,False,None
2022-05-01,DE,FB_EU_018,1602,1406,196,12.234706609091942,-12.234706609091942,-1.266398313744514,SeasonalityShift,True,Medium
2022-06-01,DE,FB_EU_018,1567,1788,221,14.103382250093565,14.103382250093565,-0.7761994870928178,DataErrors,True,Low
2022-07-01,DE,FB_EU_018,1847,1992,145,7.8505684851918955,7.8505684851918955,-4.265814366262869,None,False,None
2022-08-01,DE,FB_EU_018,833,1937,1104,132.53301304617887,132.53301304617887,-2.243837500121537,MissingEvents,True,Medium
2022-09-01,DE,FB_EU_018,1445,1197,248,17.162629745908212,-17.162629745908212,2.0133072792309816,HighPromoFrequency,True,Low
2022-10-01,DE,FB_EU_018,1574,1950,376,23.88818295813965,23.88818295813965,-7.28877907540623,DataErrors,True,Medium
2022-11-01,DE,FB_EU_018,1647,1223,424,25.743776547817983,-25.743776547817983,1.013868234771851,SeasonalityShift,True,Low
2022-12-01,DE,FB_EU_018,767,2027,1260,164.2764013503567,164.2764013503567,-10.640073564644263,HighPromoFrequency,True,Medium
2023-01-01,DE,FB_EU_018,950,1228,278,29.263157863933518,29.263157863933518,-2.355553131019313,MissingEvents,True,Medium
2023-02-01,DE,FB_EU_018,1684,1032,652,38.71733964446714,-38.71733964446714,2.0882440711659056,None,False,None
2023-03-01,DE,FB_EU_018,1928,1508,420,21.784232353846352,-21.784232353846352,5.857019072637413,None,False,None
2023-04-01,DE,FB_EU_018,1427,1660,233,16.327960745390357,16.327960745390357,2.2716596036219556,Outliers,True,Low
2023-05-01,DE,FB_EU_018,1336,1893,557,41.691616735260766,41.691616735260766,-5.008373110893341,None,False,None
2023-06-01,DE,FB_EU_018,1454,1304,150,10.316368631144174,-10.316368631144174,0.5637542918912066,None,False,None
2023-07-01,DE,FB_EU_018,1141,1676,535,46.888694086863545,46.888694086863545,-3.8505213087880845,None,False,None
2023-08-01,DE,FB_EU_018,1466,1519,53,3.61527967011236,3.61527967011236,-2.4347390375153557,None,False,None
2023-09-01,DE,FB_EU_018,1404,1463,59,4.202279199286125,4.202279199286125,-1.2631273462189971,Outliers,True,Medium
2023-10-01,DE,FB_EU_018,1235,1758,523,42.348178103361796,42.348178103361796,-5.092295771148297,None,False,None
2023-11-01,DE,FB_EU_018,1648,1801,153,9.283980576890787,9.283980576890787,-8.251196094042612,None,False,None
2023-12-01,DE,FB_EU_018,1698,1491,207,12.190812713668542,-12.190812713668542,2.88718242006403,DataErrors,True,Low
2022-01-01,DE,FB_EU_019,370,370,0,0.0,0.0,-5.011230920186808,MissingEvents,True,Low
2022-02-01,DE,FB_EU_019,512,429,83,16.210937468338013,-16.210937468338013,-9.436052695121372,HighPromoFrequency,True,Medium
2022-03-01,DE,FB_EU_019,433,384,49,11.316397202502547,-11.316397202502547,-4.43731347422366,None,False,None
2022-04-01,DE,FB_EU_019,384,419,35,9.114583309597439,9.114583309597439,1.3039610641824397,DataErrors,True,Low
2022-05-01,DE,FB_EU_019,275,481,206,74.90909063669422,74.90909063669422,6.685072680131504,None,False,None
2022-06-01,DE,FB_EU_019,433,345,88,20.32332558816784,-20.32332558816784,-4.533162047345075,Outliers,True,High
2022-07-01,DE,FB_EU_019,512,325,187,36.52343742866516,-36.52343742866516,-0.4373303595527251,MissingEvents,True,High
2022-08-01,DE,FB_EU_019,352,367,15,4.2613636242574895,4.2613636242574895,1.7124260500706874,Outliers,True,Low
2022-09-01,DE,FB_EU_019,337,441,104,30.860534033054794,30.860534033054794,9.609412872645303,DataErrors,True,Low
2022-10-01,DE,FB_EU_019,501,394,107,21.357285386512405,-21.357285386512405,-10.208590727796313,None,False,None
2022-11-01,DE,FB_EU_019,291,381,90,30.92783494526517,30.92783494526517,-8.385960621612409,HighPromoFrequency,True,Low
2022-12-01,DE,FB_EU_019,343,493,150,43.73177829815808,43.73177829815808,-5.376760151043475,None,False,None
2023-01-01,DE,FB_EU_019,349,325,24,6.876790811241287,-6.876790811241287,-3.78325395640546,None,False,None
2023-02-01,DE,FB_EU_019,320,379,59,18.437499942382814,18.437499942382814,-3.617227705442278,None,False,None
2023-03-01,DE,FB_EU_019,473,397,76,16.067653242985934,-16.067653242985934,-10.63923105166257,HighPromoFrequency,True,Medium
2023-04-01,DE,FB_EU_019,297,434,137,46.12794597263318,46.12794597263318,-4.287441573742899,DataErrors,True,Low
2023-05-01,DE,FB_EU_019,492,306,186,37.8048779719413,-37.8048779719413,3.2158347209694185,None,False,None
2023-06-01,DE,FB_EU_019,499,354,145,29.058116174232232,-29.058116174232232,-2.5093569758867247,MissingEvents,True,High
2023-07-01,DE,FB_EU_019,416,374,42,10.096153821884245,-10.096153821884245,4.796551956812873,HighPromoFrequency,True,Low
2023-08-01,DE,FB_EU_019,322,369,47,14.596273246595425,14.596273246595425,-0.1463069936447005,MissingEvents,True,Low
2023-09-01,DE,FB_EU_019,309,393,84,27.184465931441856,27.184465931441856,-3.584913668468909,None,False,None
2023-10-01,DE,FB_EU_019,338,350,12,3.550295847484332,3.550295847484332,-8.588678500135318,None,False,None
2023-11-01,DE,FB_EU_019,454,378,76,16.740088068854433,-16.740088068854433,7.380520440056837,SeasonalityShift,True,Low
2023-12-01,DE,FB_EU_019,553,422,131,23.688969215752316,-23.688969215752316,6.9533283387658855,HighPromoFrequency,True,High
2022-01-01,DE,FB_EU_020,1576,1719,143,9.073604055156341,9.073604055156341,0.6292640184356034,HighPromoFrequency,True,Low
2022-02-01,DE,FB_EU_020,1469,1736,267,18.175629667681665,18.175629667681665,3.3474877852750073,DataErrors,True,High
2022-03-01,DE,FB_EU_020,1408,2176,768,54.54545450671487,54.54545450671487,0.6881208059959499,DataErrors,True,Low
2022-04-01,DE,FB_EU_020,1525,1422,103,6.75409835622682,-6.75409835622682,2.1970675855964026,SeasonalityShift,True,Low
2022-05-01,DE,FB_EU_020,1147,2014,867,75.58849165162293,75.58849165162293,-3.687450008070814,MissingEvents,True,Low
2022-06-01,DE,FB_EU_020,1683,1378,305,18.122400464573737,-18.122400464573737,1.4815162377886624,None,False,None
2022-07-01,DE,FB_EU_020,1283,1542,259,20.187061558700652,20.187061558700652,-0.5224873909838943,None,False,None
2022-08-01,DE,FB_EU_020,1517,1713,196,12.920237301964246,12.920237301964246,-2.241410942677758,Outliers,True,High
2022-09-01,DE,FB_EU_020,1543,1472,71,4.601425790925842,-4.601425790925842,-3.6653814475401347,SeasonalityShift,True,High
2022-10-01,DE,FB_EU_020,2262,1470,792,35.0132625839906,-35.0132625839906,5.565558801347965,SeasonalityShift,True,Low
2022-11-01,DE,FB_EU_020,2316,1330,986,42.573402399579706,-42.573402399579706,2.6978722722458515,MissingEvents,True,High
2022-12-01,DE,FB_EU_020,1700,1436,264,15.529411755570933,-15.529411755570933,1.132464793137513,DataErrors,True,Medium
2023-01-01,DE,FB_EU_020,1342,1516,174,12.965722792126883,12.965722792126883,-5.389245769025669,None,False,None
2023-02-01,DE,FB_EU_020,1656,1586,70,4.22705313754405,-4.22705313754405,5.570386829253934,HighPromoFrequency,True,Medium
2023-03-01,DE,FB_EU_020,1904,1671,233,12.23739495155599,-12.23739495155599,0.952280158080757,SeasonalityShift,True,Low
2023-04-01,DE,FB_EU_020,1470,1714,244,16.598639444490722,16.598639444490722,-3.5849327981715584,DataErrors,True,High
2023-05-01,DE,FB_EU_020,1658,1878,220,13.268998785724367,13.268998785724367,-5.081255623744535,None,False,None
2023-06-01,DE,FB_EU_020,1743,2019,276,15.83476763291178,15.83476763291178,-13.686685281065408,None,False,None
2023-07-01,DE,FB_EU_020,1607,1543,64,3.982576226519865,-3.982576226519865,-5.291798745316813,HighPromoFrequency,True,Medium
2023-08-01,DE,FB_EU_020,1734,1038,696,40.138408281350394,-40.138408281350394,2.753017573270942,None,False,None
2023-09-01,DE,FB_EU_020,1658,1055,603,36.3691193990536,-36.3691193990536,4.653997053951528,None,False,None
2023-10-01,DE,FB_EU_020,786,1107,321,40.83969460452965,40.83969460452965,-2.0036607687489063,None,False,None
2023-11-01,DE,FB_EU_020,1176,1435,259,22.023809505081793,22.023809505081793,0.3918789180182395,MissingEvents,True,Medium
2023-12-01,DE,FB_EU_020,1889,1787,102,5.399682368766711,-5.399682368766711,3.6266850723855,SeasonalityShift,True,Medium
2022-01-01,DE,FB_EU_021,368,431,63,17.119565170870747,17.119565170870747,-5.021382705510087,HighPromoFrequency,True,High
2022-02-01,DE,FB_EU_021,361,269,92,25.48476447234137,-25.48476447234137,-1.8685444855094522,DataErrors,True,Medium
2022-03-01,DE,FB_EU_021,401,293,108,26.932668262013298,-26.932668262013298,5.49680018320834,None,False,None
2022-04-01,DE,FB_EU_021,426,348,78,18.309859111948686,-18.309859111948686,2.955392382531705,MissingEvents,True,High
2022-05-01,DE,FB_EU_021,290,253,37,12.75862064565993,-12.75862064565993,-2.4255753174182075,None,False,None
2022-06-01,DE,FB_EU_021,365,460,95,26.027397188966034,26.027397188966034,-3.7248221699664,None,False,None
2022-07-01,DE,FB_EU_021,289,384,95,32.87197220459525,32.87197220459525,-6.059711131384255,None,False,None
2022-08-01,DE,FB_EU_021,350,255,95,27.142857065306124,-27.142857065306124,8.49162785701142,DataErrors,True,Medium
2022-09-01,DE,FB_EU_021,356,378,22,6.179775263539957,6.179775263539957,10.316915080598648,None,False,None
2022-10-01,DE,FB_EU_021,298,286,12,4.026845624070988,-4.026845624070988,5.161738100836324,HighPromoFrequency,True,Medium
2022-11-01,DE,FB_EU_021,323,268,55,17.02786372437194,-17.02786372437194,-3.567423018866871,Outliers,True,High
2022-12-01,DE,FB_EU_021,254,274,20,7.874015717031434,7.874015717031434,2.5868716464188983,None,False,None
2023-01-01,DE,FB_EU_021,234,330,96,41.02564085031778,41.02564085031778,-6.880193081846814,DataErrors,True,High
2023-02-01,DE,FB_EU_021,338,312,26,7.692307669549385,-7.692307669549385,10.568568223130795,MissingEvents,True,Low
2023-03-01,DE,FB_EU_021,329,473,144,43.76899682744986,43.76899682744986,1.2669186409599795,None,False,None
2023-04-01,DE,FB_EU_021,286,374,88,30.76923066164605,30.76923066164605,3.0122999043124703,None,False,None
2023-05-01,DE,FB_EU_021,391,322,69,17.647058778396268,-17.647058778396268,-0.6427956619220466,Outliers,True,Medium
2023-06-01,DE,FB_EU_021,385,294,91,23.636363574970485,-23.636363574970485,-1.715747769494821,MissingEvents,True,High
2023-07-01,DE,FB_EU_021,407,338,69,16.95331691166261,-16.95331691166261,-3.90062081404738,MissingEvents,True,Medium
2023-08-01,DE,FB_EU_021,413,375,38,9.200968500724047,-9.200968500724047,3.8189821092001623,SeasonalityShift,True,Low
2023-09-01,DE,FB_EU_021,369,231,138,37.39837388238923,-37.39837388238923,5.27754287051359,DataErrors,True,Low
2023-10-01,DE,FB_EU_021,284,371,87,30.633802709035905,30.633802709035905,4.9857070807425625,MissingEvents,True,High
2023-11-01,DE,FB_EU_021,439,276,163,37.129840462118814,-37.129840462118814,1.8344023873588187,MissingEvents,True,Medium
2023-12-01,DE,FB_EU_021,375,345,30,7.999999978666667,-7.999999978666667,1.6074766436682841,None,False,None
2022-01-01,DE,FB_EU_022,1055,1025,30,2.8436018930392395,-2.8436018930392395,6.341037607903441,None,False,None
2022-02-01,DE,FB_EU_022,1418,1051,367,25.881523253962254,-25.881523253962254,5.970419678488289,SeasonalityShift,True,Medium
2022-03-01,DE,FB_EU_022,1552,1148,404,26.03092781827904,-26.03092781827904,0.9879147595030086,HighPromoFrequency,True,Medium
2022-04-01,DE,FB_EU_022,1310,955,355,27.09923662053493,-27.09923662053493,4.916412335477646,DataErrors,True,Medium
2022-05-01,DE,FB_EU_022,1353,1270,83,6.13451588607944,-6.13451588607944,-2.6254286606290083,DataErrors,True,Low
2022-06-01,DE,FB_EU_022,1276,1013,263,20.611285250304633,-20.611285250304633,4.468408808526031,HighPromoFrequency,True,Low
2022-07-01,DE,FB_EU_022,1112,1085,27,2.428057551773329,-2.428057551773329,-3.4729159023052905,MissingEvents,True,High
2022-08-01,DE,FB_EU_022,1364,1281,83,6.085043983808618,-6.085043983808618,-14.487514976229896,HighPromoFrequency,True,Low
2022-09-01,DE,FB_EU_022,989,1444,455,46.00606668755706,46.00606668755706,-1.1524765935460788,HighPromoFrequency,True,Medium
2022-10-01,DE,FB_EU_022,917,1563,646,70.44711006494317,70.44711006494317,-8.135512532200268,None,False,None
2022-11-01,DE,FB_EU_022,1137,1071,66,5.804749335264072,-5.804749335264072,4.570069135157807,DataErrors,True,Medium
2022-12-01,DE,FB_EU_022,980,1778,798,81.42857134548105,81.42857134548105,-2.110102739741933,DataErrors,True,Low
2023-01-01,DE,FB_EU_022,1112,1066,46,4.136690643761969,-4.136690643761969,1.7794362457541553,SeasonalityShift,True,Medium
2023-02-01,DE,FB_EU_022,1254,903,351,27.99043059968865,-27.99043059968865,-0.8628581996166882,HighPromoFrequency,True,Medium
2023-03-01,DE,FB_EU_022,1339,1351,12,0.8961911867840244,0.8961911867840244,-3.1787628878494534,Outliers,True,Low
2023-04-01,DE,FB_EU_022,1103,1130,27,2.447869444743545,2.447869444743545,0.7048357365110337,None,False,None
2023-05-01,DE,FB_EU_022,1402,1154,248,17.68901567925177,-17.68901567925177,2.911114667912295,None,False,None
2023-06-01,DE,FB_EU_022,962,1423,461,47.92099787118399,47.92099787118399,7.752083010955601,None,False,None
2023-07-01,DE,FB_EU_022,1266,951,315,24.881516568024075,-24.881516568024075,-10.807245989611234,None,False,None
2023-08-01,DE,FB_EU_022,1637,847,790,48.25901035537018,-48.25901035537018,-6.049414159602744,SeasonalityShift,True,High
2023-09-01,DE,FB_EU_022,1021,762,259,25.367286948709808,-25.367286948709808,4.430525659413611,DataErrors,True,Medium
2023-10-01,DE,FB_EU_022,913,1092,179,19.60569548783604,19.60569548783604,-3.333993831329514,MissingEvents,True,Medium
2023-11-01,DE,FB_EU_022,1136,1112,24,2.112676054478278,-2.112676054478278,-4.392463027990871,HighPromoFrequency,True,Medium
2023-12-01,DE,FB_EU_022,1190,1243,53,4.4537815088623685,4.4537815088623685,3.5233864109610664,None,False,None
2022-01-01,DE,FB_EU_023,541,553,12,2.2181145984877735,2.2181145984877735,-4.503487349493285,HighPromoFrequency,True,Medium
2022-02-01,DE,FB_EU_023,522,616,94,18.007662800751604,18.007662800751604,1.1124260663817322,None,False,None
2022-03-01,DE,FB_EU_023,507,649,142,28.0078894911087,28.0078894911087,4.3161050514792745,None,False,None
2022-04-01,DE,FB_EU_023,357,381,24,6.72268905679919,6.72268905679919,2.3500551626424335,DataErrors,True,Medium
2022-05-01,DE,FB_EU_023,717,546,171,23.849372351674514,-23.849372351674514,1.0848919049018926,None,False,None
2022-06-01,DE,FB_EU_023,403,478,75,18.61042179004858,18.61042179004858,-5.783621310228745,DataErrors,True,Low
2022-07-01,DE,FB_EU_023,365,686,321,87.94520523850629,87.94520523850629,-0.9059796181211546,MissingEvents,True,High
2022-08-01,DE,FB_EU_023,759,574,185,24.374176515976053,-24.374176515976053,-7.682211978082738,HighPromoFrequency,True,High
2022-09-01,DE,FB_EU_023,517,599,82,15.860734978992776,15.860734978992776,1.5548956809284433,MissingEvents,True,Medium
2022-10-01,DE,FB_EU_023,491,555,64,13.034623191375513,13.034623191375513,3.943871171899293,None,False,None
2022-11-01,DE,FB_EU_023,558,527,31,5.555555545599363,-5.555555545599363,-3.5812407409945424,None,False,None
2022-12-01,DE,FB_EU_023,462,673,211,45.670995572140704,45.670995572140704,1.2703305105839031,None,False,None
2023-01-01,DE,FB_EU_023,419,589,170,40.57279226593606,40.57279226593606,-1.9960372952537524,MissingEvents,True,Medium
2023-02-01,DE,FB_EU_023,557,554,3,0.5385996399666074,-0.5385996399666074,1.1813116683338085,DataErrors,True,High
2023-03-01,DE,FB_EU_023,532,555,23,4.323308262550173,4.323308262550173,-2.5839296531800877,Outliers,True,Low
2023-04-01,DE,FB_EU_023,481,708,227,47.19334709523213,47.19334709523213,-0.4603771305624977,SeasonalityShift,True,High
2023-05-01,DE,FB_EU_023,505,536,31,6.138613849230468,6.138613849230468,3.846728051550554,HighPromoFrequency,True,Low
2023-06-01,DE,FB_EU_023,533,442,91,17.073170699675103,-17.073170699675103,5.20045078594552,None,False,None
2023-07-01,DE,FB_EU_023,684,503,181,26.46198826540645,-26.46198826540645,-4.124295204308913,DataErrors,True,Low
2023-08-01,DE,FB_EU_023,549,584,35,6.37522767509066,6.37522767509066,5.885856910485136,None,False,None
2023-09-01,DE,FB_EU_023,696,444,252,36.20689649970274,-36.20689649970274,4.782554406436132,SeasonalityShift,True,Medium
2023-10-01,DE,FB_EU_023,458,538,80,17.467248870158844,17.467248870158844,4.812070270850965,None,False,None
2023-11-01,DE,FB_EU_023,540,571,31,5.7407407301097395,5.7407407301097395,-2.103614260737175,HighPromoFrequency,True,High
2023-12-01,DE,FB_EU_023,688,529,159,23.11046508268828,-23.11046508268828,3.2373465599163005,SeasonalityShift,True,Medium
2022-01-01,DE,FB_EU_024,289,375,86,29.75778536415991,29.75778536415991,-3.338544924553628,SeasonalityShift,True,Medium
2022-02-01,DE,FB_EU_024,428,304,124,28.97196254913093,-28.97196254913093,-4.357300402612186,None,False,None
2022-03-01,DE,FB_EU_024,415,299,116,27.95180716156191,-27.95180716156191,2.5976452343751353,SeasonalityShift,True,Medium
2022-04-01,DE,FB_EU_024,332,307,25,7.530120459246625,-7.530120459246625,-3.6765236625305846,None,False,None
2022-05-01,DE,FB_EU_024,364,317,47,12.912087876615143,-12.912087876615143,6.028612463015845,MissingEvents,True,High
2022-06-01,DE,FB_EU_024,343,305,38,11.078717168866714,-11.078717168866714,1.5930294566283234,None,False,None
2022-07-01,DE,FB_EU_024,237,409,172,72.57383935622853,72.57383935622853,-2.051590912249796,None,False,None
2022-08-01,DE,FB_EU_024,327,351,24,7.339449518839604,7.339449518839604,1.226216578413746,None,False,None
2022-09-01,DE,FB_EU_024,325,339,14,4.30769229443787,4.30769229443787,13.439370304322711,HighPromoFrequency,True,Low
2022-10-01,DE,FB_EU_024,309,300,9,2.912621349797342,-2.912621349797342,3.953980226729419,None,False,None
2022-11-01,DE,FB_EU_024,304,433,129,42.434210386729575,42.434210386729575,-3.9244259992869,None,False,None
2022-12-01,DE,FB_EU_024,341,435,94,27.565982323853426,27.565982323853426,-4.957911862371281,Outliers,True,Medium
2023-01-01,DE,FB_EU_024,477,399,78,16.35220122358029,-16.35220122358029,-3.482368035805534,None,False,None
2023-02-01,DE,FB_EU_024,341,316,25,7.331378277620591,-7.331378277620591,1.4484675029163931,Outliers,True,Medium
2023-03-01,DE,FB_EU_024,340,319,21,6.176470570069204,-6.176470570069204,2.8415887783722265,SeasonalityShift,True,Low
2023-04-01,DE,FB_EU_024,381,214,167,43.83202088233065,-43.83202088233065,5.658383744257592,Outliers,True,Low
2023-05-01,DE,FB_EU_024,372,301,71,19.086021454069837,-19.086021454069837,1.859752574776443,DataErrors,True,High
2023-06-01,DE,FB_EU_024,465,327,138,29.677419291016303,-29.677419291016303,-5.9505673812053415,None,False,None
2023-07-01,DE,FB_EU_024,375,407,32,8.533333310577778,8.533333310577778,0.4129156165394372,MissingEvents,True,Low
2023-08-01,DE,FB_EU_024,299,356,57,19.063545086743996,19.063545086743996,-3.425930955166886,None,False,None
2023-09-01,DE,FB_EU_024,361,407,46,12.742382236170686,12.742382236170686,-2.190265681392039,None,False,None
2023-10-01,DE,FB_EU_024,194,398,204,105.15463863322351,105.15463863322351,6.734590266856003,None,False,None
2023-11-01,DE,FB_EU_024,398,393,5,1.25628140387869,-1.25628140387869,-0.8149075608637537,MissingEvents,True,High
2023-12-01,DE,FB_EU_024,431,484,53,12.296983730169412,12.296983730169412,-3.865602831093937,Outliers,True,Low
2022-01-01,DE,FB_EU_025,1006,867,139,13.81709740177227,-13.81709740177227,0.8476619156400098,HighPromoFrequency,True,High
2022-02-01,DE,FB_EU_025,900,902,2,0.22222222197530864,0.22222222197530864,3.2327036726086895,MissingEvents,True,Medium
2022-03-01,DE,FB_EU_025,981,952,29,2.9561671733372403,-2.9561671733372403,-6.473222810653828,None,False,None
2022-04-01,DE,FB_EU_025,661,884,223,33.736762430050284,33.736762430050284,9.897152023159878,Outliers,True,Medium
2022-05-01,DE,FB_EU_025,622,917,295,47.42765265686872,47.42765265686872,3.564997253914644,None,False,None
2022-06-01,DE,FB_EU_025,987,727,260,26.342451847677353,-26.342451847677353,-4.238596810545844,None,False,None
2022-07-01,DE,FB_EU_025,575,885,310,53.913043384499055,53.913043384499055,1.428031352938791,None,False,None
2022-08-01,DE,FB_EU_025,1195,815,380,31.799163153306136,-31.799163153306136,1.6591140332627226,SeasonalityShift,True,Medium
2022-09-01,DE,FB_EU_025,830,891,61,7.34939758150675,7.34939758150675,10.496899055914422,None,False,None
2022-10-01,DE,FB_EU_025,735,875,140,19.04761902170392,19.04761902170392,4.688522994141609,None,False,None
2022-11-01,DE,FB_EU_025,940,963,23,2.44680850803531,2.44680850803531,-4.207424961768016,None,False,None
2022-12-01,DE,FB_EU_025,578,694,116,20.069204117527327,20.069204117527327,-5.942247260078083,Outliers,True,High
2023-01-01,DE,FB_EU_025,672,832,160,23.80952377409297,23.80952377409297,10.786919030225032,None,False,None
2023-02-01,DE,FB_EU_025,936,839,97,10.363247852176018,-10.363247852176018,-2.72158835823275,None,False,None
2023-03-01,DE,FB_EU_025,913,942,29,3.1763417270795817,3.1763417270795817,3.4600033338918044,None,False,None
2023-04-01,DE,FB_EU_025,819,802,17,2.075702073167641,-2.075702073167641,5.65357557276514,HighPromoFrequency,True,Low
2023-05-01,DE,FB_EU_025,589,1123,534,90.66213906508975,90.66213906508975,-9.694197300942287,HighPromoFrequency,True,Low
2023-06-01,DE,FB_EU_025,625,902,277,44.319999929088,44.319999929088,-2.6537806640268853,HighPromoFrequency,True,Low
2023-07-01,DE,FB_EU_025,727,912,185,25.447042605987562,25.447042605987562,-0.24280879382696727,None,False,None
2023-08-01,DE,FB_EU_025,1015,595,420,41.37931030405979,-41.37931030405979,4.542351411828665,SeasonalityShift,True,Medium
2023-09-01,DE,FB_EU_025,1064,840,224,21.052631559161057,-21.052631559161057,-0.008241725066164328,Outliers,True,Medium
2023-10-01,DE,FB_EU_025,622,869,247,39.71061086863246,39.71061086863246,-3.210617017534097,Outliers,True,High
2023-11-01,DE,FB_EU_025,754,935,181,24.005305007950525,24.005305007950525,7.51955610432894,SeasonalityShift,True,Low
2023-12-01,DE,FB_EU_025,871,633,238,27.324913860706182,-27.324913860706182,-6.847338504380413,HighPromoFrequency,True,Medium
2022-01-01,DE,FB_EU_026,550,380,170,30.90909085289256,-30.90909085289256,-1.8986954963427811,None,False,None
2022-02-01,DE,FB_EU_026,531,531,0,0.0,0.0,8.725446040193631,HighPromoFrequency,True,Medium
2022-03-01,DE,FB_EU_026,676,474,202,29.881656760530095,-29.881656760530095,0.39857729572753675,Outliers,True,Medium
2022-04-01,DE,FB_EU_026,457,410,47,10.28446387246288,-10.28446387246288,0.2481483408396631,None,False,None
2022-05-01,DE,FB_EU_026,457,530,73,15.973741759357239,15.973741759357239,-0.2434882941175862,SeasonalityShift,True,Low
2022-06-01,DE,FB_EU_026,343,380,37,10.787171980212326,10.787171980212326,4.176550526647843,None,False,None
2022-07-01,DE,FB_EU_026,392,401,9,2.295918361490004,2.295918361490004,-2.136494018884566,HighPromoFrequency,True,Medium
2022-08-01,DE,FB_EU_026,493,464,29,5.88235292924472,-5.88235292924472,6.933415800120589,DataErrors,True,Low
2022-09-01,DE,FB_EU_026,375,769,394,105.06666638648889,105.06666638648889,-9.767124716148142,SeasonalityShift,True,Medium
2022-10-01,DE,FB_EU_026,472,539,67,14.194915224163315,14.194915224163315,2.452143783662588,DataErrors,True,Low
2022-11-01,DE,FB_EU_026,441,460,19,4.308390012906145,4.308390012906145,2.5943843061729863,SeasonalityShift,True,Medium
2022-12-01,DE,FB_EU_026,498,359,139,27.911646530297897,-27.911646530297897,-7.184199926192538,HighPromoFrequency,True,Low
2023-01-01,DE,FB_EU_026,506,579,73,14.426877441844116,14.426877441844116,3.032088279159511,Outliers,True,High
2023-02-01,DE,FB_EU_026,396,512,116,29.292929218957248,29.292929218957248,-4.509498215941319,None,False,None
2023-03-01,DE,FB_EU_026,476,604,128,26.890756246027824,26.890756246027824,5.902066414928732,SeasonalityShift,True,Medium
2023-04-01,DE,FB_EU_026,554,519,35,6.3176895192821485,-6.3176895192821485,1.3566436370877972,MissingEvents,True,Low
2023-05-01,DE,FB_EU_026,447,578,131,29.30648763018683,29.30648763018683,-1.1755703205187347,None,False,None
2023-06-01,DE,FB_EU_026,537,529,8,1.4897579115646966,-1.4897579115646966,0.958201442526998,MissingEvents,True,High
2023-07-01,DE,FB_EU_026,427,523,96,22.482435544537623,22.482435544537623,3.4404118037955946,SeasonalityShift,True,High
2023-08-01,DE,FB_EU_026,409,495,86,21.02689481411517,21.02689481411517,-0.2867947847619929,None,False,None
2023-09-01,DE,FB_EU_026,417,463,46,11.031175033498382,11.031175033498382,0.1968706669296918,HighPromoFrequency,True,High
2023-10-01,DE,FB_EU_026,538,374,164,30.483271318804327,-30.483271318804327,-6.4552855856235,Outliers,True,Medium
2023-11-01,DE,FB_EU_026,504,524,20,3.9682539603804483,3.9682539603804483,11.56617300716409,MissingEvents,True,Medium
2023-12-01,DE,FB_EU_026,480,461,19,3.9583333250868056,-3.9583333250868056,2.391517671956918,None,False,None
